timestamp,close,volume
2011-08-18,11.080576383046012,0.48990826
2011-08-19,11.543483995888911,1.9265781400000002
2011-08-20,11.737987162248304,0.08547009
2011-08-21,11.675995502453418,0.08547009
2011-08-22,11.76599304256933,0.02863249
2011-08-23,11.54763981299786,0.0
2011-08-24,10.7165734432975,2.35652174
2011-08-25,10.093856435690984,1.1
2011-08-26,9.979213020886297,0.0
2011-08-27,9.96496741809067,0.0
2011-08-28,10.105547219359305,0.0
2011-08-29,9.936131862146159,0.0
2011-08-30,8.700782076581739,1.0
2011-08-31,7.867375420078271,0.0
2011-09-01,8.301547278255747,164.48000000000002
2011-09-02,8.822806611102447,79.76
2011-09-03,8.911271875780509,0.0
2011-09-04,8.943621338253925,0.20022497
2011-09-05,8.695210907209452,0.0
2011-09-06,8.320289403585598,21.0
2011-09-07,8.352612751725372,3.0
2011-09-08,7.9007903289094985,6.86
2011-09-09,7.334835400409777,0.0
2011-09-10,7.352515501888221,0.0
2011-09-11,7.519368373082627,0.0
2011-09-12,7.187306689231976,0.0
2011-09-13,6.124000493151068,58.37138238
2011-09-14,5.364511023833285,61.14598362
2011-09-15,5.05573978421218,80.1407952
2011-09-16,4.866287767456335,39.9140068
2011-09-17,4.853363182512583,0.3
2011-09-18,4.837229299502825,119.8128
2011-09-19,5.0685643056730285,20.0
2011-09-20,5.564118035895381,89.28071068
2011-09-21,5.743244932963626,17.629322379999998
2011-09-22,5.70463664828495,43.77842238
2011-09-23,5.669639864571564,20.68003681
2011-09-24,5.826549729866578,90.58706633
2011-09-25,5.8788298838954045,12.219999999999999
2011-09-26,5.2317659171210344,39.57846334
2011-09-27,4.793776288500484,24.3545
2011-09-28,4.838013232336869,83.0533258
2011-09-29,4.828647854362462,46.9645
2011-09-30,4.818472326954395,0.0
2011-10-01,4.81663540458967,0.0
2011-10-02,4.828882334891032,0.0
2011-10-03,4.898518513842657,30.57595
2011-10-04,4.944628872944567,142.52162238
2011-10-05,4.924948172694045,113.72
2011-10-06,4.853231704894644,170.84354937
2011-10-07,4.596484974636413,94.64
2011-10-08,4.08648063245492,56.0
2011-10-09,3.9146712267889616,11.0
2011-10-10,4.236281741278522,132.5
2011-10-11,4.207071698450615,78.08
2011-10-12,3.9451935647153826,79.523525
2011-10-13,3.9594442972128543,109.62176600000001
2011-10-14,4.050918418711237,96.97751266
2011-10-15,4.068585408928457,0.0
2011-10-16,3.98327222017309,0.0
2011-10-17,3.91556599692355,10.24
2011-10-18,4.033751284225079,0.0
2011-10-19,3.5123358156120106,0.0
2011-10-20,2.442647753862354,61.972332
2011-10-21,2.1626163823706515,41.46334066
2011-10-22,2.2535443075356216,0.0
2011-10-23,2.416151314201332,0.0
2011-10-24,2.7735000370868375,64.54
2011-10-25,2.8195460088462085,130.29932366
2011-10-26,2.6192089617230243,268.26897266000003
2011-10-27,2.775337583064443,0.0
2011-10-28,3.6841028907324027,118.37787266000001
2011-10-29,4.114658104185721,88.432425
2011-10-30,3.574855758026244,116.381395
2011-10-31,3.2755007435784456,68.99404308
2011-11-01,3.327319599299498,38.7771206
2011-11-02,3.3231965780108634,0.0
2011-11-03,3.3562823351002,0.0
2011-11-04,3.358754765465921,117.08103867
2011-11-05,3.1134422418721863,103.512
2011-11-06,2.9248355823271908,203.388
2011-11-07,2.964642906224985,0.0
2011-11-08,3.1109898940660674,47.47212389
2011-11-09,3.2449626341763436,58.86052015
2011-11-10,3.2605340651234975,121.66777314
2011-11-11,3.2854254194932535,65.434
2011-11-12,3.36563061517386,2.79
2011-11-13,3.249212534433685,29.48955224
2011-11-14,2.898249567737033,183.4
2011-11-15,2.724159086545879,97.34161180000001
2011-11-16,2.927408494718295,5.61666667
2011-11-17,2.969724649842483,17.01862876
2011-11-18,2.598362617455238,88.44
2011-11-19,2.4000208982147417,48.87212355
2011-11-20,2.3745800294157826,11.0
2011-11-21,2.4417837974789918,290.52677579
2011-11-22,2.3185328424328664,328.49334593000003
2011-11-23,2.504505466511851,0.0
2011-11-24,4.657027899107496,9.1446088
2011-11-25,4.843593271604194,179.78726599
2011-11-26,2.7347140687359,10.09025271
2011-11-27,2.5391978996059286,0.0
2011-11-28,2.796637001330176,180.36714898
2011-11-29,2.8530920565167515,62.46464882
2011-11-30,3.188586095410372,14.53918495
2011-12-01,3.289185945413973,233.78003348
2011-12-02,3.0964478004803064,131.75704018000002
2011-12-03,2.9618447853234975,0.5
2011-12-04,2.9062947856446324,0.0
2011-12-05,2.9143083846882907,207.3632656
2011-12-06,3.0949586468502948,216.10928902
2011-12-07,3.260963173622318,233.20920018
2011-12-08,3.294980403031907,115.71772709
2011-12-09,3.2714058200095253,0.0
2011-12-10,3.207975168349827,12.284375
2011-12-11,3.2934262615517254,157.77889484
2011-12-12,3.453812360307703,75.61897495000001
2011-12-13,3.519809099066985,66.15055522
2011-12-14,3.470068584153794,90.7647307
2011-12-15,3.3933612133926077,102.74202898
2011-12-16,3.4306726974863064,84.613001
2011-12-17,3.4002734766374623,0.0
2011-12-18,3.478988045580075,17.242857139999998
2011-12-19,4.085748841917986,134.73429197000002
2011-12-20,4.5809830818451704,94.74335338
2011-12-21,4.4314342907039475,20.89954338
