timestamp,open,high,low,close,volume
2020-03-01 00:00:00,8523.61,8649.0,8511.11,8639.28,3854.013807
2020-03-01 02:00:00,8640.23,8675.0,8616.45,8620.36,2204.874175
2020-03-01 04:00:00,8620.17,8634.73,8538.0,8586.83,2898.177578
2020-03-01 06:00:00,8586.5,8588.01,8520.58,8541.16,2538.855319
2020-03-01 08:00:00,8541.15,8594.87,8518.0,8539.63,2831.249272
2020-03-01 10:00:00,8540.08,8650.0,8539.64,8648.37,2736.064809
2020-03-01 12:00:00,8647.42,8750.0,8535.24,8609.34,6766.69412
2020-03-01 14:00:00,8609.69,8629.31,8542.45,8557.8,3046.783029
2020-03-01 16:00:00,8557.8,8582.73,8454.57,8500.0,5907.473282
2020-03-01 18:00:00,8499.87,8571.86,8411.0,8542.2,5613.806622
2020-03-01 20:00:00,8541.22,8565.24,8470.0,8526.44,2914.225953
2020-03-01 22:00:00,8526.41,8591.82,8516.0,8531.88,2579.983813
2020-03-02 00:00:00,8530.3,8572.54,8498.0,8560.4,3297.74617
2020-03-02 02:00:00,8560.28,8651.9,8556.82,8601.99,4096.044566
2020-03-02 04:00:00,8601.99,8663.43,8596.36,8658.0,4257.544985
2020-03-02 06:00:00,8658.01,8699.5,8602.48,8625.39,5140.896562
2020-03-02 08:00:00,8625.39,8712.66,8619.63,8697.04,4628.757422
2020-03-02 10:00:00,8697.04,8776.98,8651.0,8758.35,7528.55361
2020-03-02 12:00:00,8758.39,8854.7,8718.95,8829.41,6630.177872
2020-03-02 14:00:00,8828.96,8885.0,8773.0,8829.21,7184.662067
2020-03-02 16:00:00,8829.21,8917.99,8818.66,8868.33,6440.049091
2020-03-02 18:00:00,8868.26,8890.0,8823.0,8883.12,3806.873672
2020-03-02 20:00:00,8882.88,8940.22,8850.0,8935.09,3917.831576
2020-03-02 22:00:00,8935.75,8965.75,8877.0,8915.24,3472.180137
2020-03-03 00:00:00,8911.18,8919.65,8813.82,8815.77,3846.117667
2020-03-03 02:00:00,8815.77,8887.55,8804.16,8866.6,2853.25656
2020-03-03 04:00:00,8865.9,8867.89,8812.0,8850.49,2408.636141
2020-03-03 06:00:00,8850.49,8853.72,8746.42,8756.08,4564.702102
2020-03-03 08:00:00,8755.64,8825.33,8735.37,8821.09,4497.344162
2020-03-03 10:00:00,8822.11,8866.96,8800.0,8858.22,4357.087143
2020-03-03 12:00:00,8858.45,8898.74,8760.83,8798.14,5765.905192
2020-03-03 14:00:00,8798.14,8884.86,8675.45,8753.01,11488.973177
2020-03-03 16:00:00,8753.01,8781.25,8651.0,8718.99,6272.177643
2020-03-03 18:00:00,8718.99,8728.0,8670.0,8713.97,3693.780359
2020-03-03 20:00:00,8714.11,8744.0,8683.24,8733.13,2703.862822
2020-03-03 22:00:00,8733.28,8790.0,8724.75,8760.07,2703.154314
2020-03-04 00:00:00,8760.07,8821.0,8728.0,8793.95,3438.61136
2020-03-04 02:00:00,8793.7,8835.01,8783.04,8790.18,3479.998813
2020-03-04 04:00:00,8788.99,8847.99,8783.0,8839.75,3293.270564
2020-03-04 06:00:00,8839.97,8848.29,8774.58,8816.27,3496.780471
2020-03-04 08:00:00,8816.32,8829.4,8785.0,8795.06,1858.998333
2020-03-04 10:00:00,8795.06,8795.06,8694.07,8717.12,1740.426171
2020-03-04 12:00:00,8717.21,8761.77,8702.29,8756.45,4310.053154
2020-03-04 14:00:00,8756.13,8782.31,8660.0,8700.0,6592.580905
2020-03-04 16:00:00,8700.0,8735.36,8670.0,8723.0,3511.81956
2020-03-04 18:00:00,8723.0,8746.0,8665.0,8739.58,2809.9993
2020-03-04 20:00:00,8738.94,8739.53,8688.03,8724.52,2251.943174
2020-03-04 22:00:00,8723.9,8761.52,8719.64,8750.87,1912.000773
2020-03-05 00:00:00,8750.99,8884.4,8746.54,8873.42,7298.746077
2020-03-05 02:00:00,8872.58,8941.53,8855.0,8869.82,5266.23079
2020-03-05 04:00:00,8869.68,8934.0,8862.0,8922.37,3173.761321
2020-03-05 06:00:00,8922.31,8942.0,8880.0,8895.05,3529.656704
2020-03-05 08:00:00,8895.24,9097.86,8891.36,9080.12,7268.614271
2020-03-05 10:00:00,9080.08,9122.62,9043.02,9100.89,6179.868495
2020-03-05 12:00:00,9100.59,9136.63,9050.96,9081.95,5250.677505
2020-03-05 14:00:00,9080.9,9096.15,9011.98,9085.48,4831.299405
2020-03-05 16:00:00,9085.52,9122.99,9062.76,9093.78,4441.477313
2020-03-05 18:00:00,9094.09,9150.9,9075.93,9150.9,3200.91159
2020-03-05 20:00:00,9150.8,9159.42,9071.0,9100.04,3648.760311
2020-03-05 22:00:00,9100.27,9112.22,9015.0,9054.68,4111.862573
2020-03-06 00:00:00,9054.64,9068.51,8985.5,9020.0,4500.441499
2020-03-06 02:00:00,9020.0,9081.94,9013.84,9033.59,2649.400626
2020-03-06 04:00:00,9032.87,9114.0,9013.05,9107.86,3258.660897
2020-03-06 06:00:00,9107.86,9138.31,9087.02,9100.91,3813.371668
2020-03-06 08:00:00,9101.62,9127.97,9070.0,9111.67,3877.929141
2020-03-06 10:00:00,9111.84,9170.0,9090.0,9127.92,5045.091587
2020-03-06 12:00:00,9129.12,9130.29,9042.0,9060.87,4975.775346
2020-03-06 14:00:00,9060.97,9100.0,9000.0,9001.4,4626.233112
2020-03-06 16:00:00,9001.7,9082.95,9000.0,9073.75,4055.694255
2020-03-06 18:00:00,9073.74,9101.35,9057.12,9085.12,2212.85337
2020-03-06 20:00:00,9084.62,9119.56,9083.48,9114.78,1914.653611
2020-03-06 22:00:00,9113.98,9137.5,9058.3,9131.88,2852.842932
2020-03-07 00:00:00,9130.89,9143.55,9075.01,9092.5,2555.221685
2020-03-07 02:00:00,9093.72,9114.77,9073.03,9089.95,1457.082746
2020-03-07 04:00:00,9089.57,9107.25,9058.33,9075.76,2576.860882
2020-03-07 06:00:00,9075.92,9096.01,9050.0,9085.23,2898.958824
2020-03-07 08:00:00,9085.23,9114.04,9078.06,9111.73,3441.24911
2020-03-07 10:00:00,9111.64,9116.97,9072.65,9089.0,3180.662988
2020-03-07 12:00:00,9089.0,9135.94,9069.3,9087.79,3968.677804
2020-03-07 14:00:00,9087.71,9120.29,9082.06,9113.61,2667.931408
2020-03-07 16:00:00,9113.46,9188.0,8859.0,8925.0,13216.773108
2020-03-07 18:00:00,8925.0,8925.0,8835.0,8884.79,5188.989424
2020-03-07 20:00:00,8884.91,8893.6,8853.93,8877.92,2105.825237
2020-03-07 22:00:00,8878.32,8919.0,8867.5,8886.66,2163.971309
2020-03-08 00:00:00,8885.25,8886.76,8710.0,8759.79,6291.109434
2020-03-08 02:00:00,8759.61,8774.99,8695.73,8747.58,3301.580744
2020-03-08 04:00:00,8746.92,8750.02,8716.0,8717.47,2447.441141
2020-03-08 06:00:00,8717.77,8754.99,8701.0,8740.29,3557.708635
2020-03-08 08:00:00,8740.59,8744.0,8706.0,8712.74,2621.3003
2020-03-08 10:00:00,8710.39,8752.36,8670.0,8741.53,5244.326527
2020-03-08 12:00:00,8741.3,8747.43,8626.98,8651.4,6723.80002
2020-03-08 14:00:00,8652.29,8672.52,8321.0,8400.83,13568.57097
2020-03-08 16:00:00,8400.85,8403.0,8149.27,8309.91,15879.474345
2020-03-08 18:00:00,8309.9,8318.73,8260.03,8280.11,4748.08113
2020-03-08 20:00:00,8281.51,8300.0,8200.01,8247.74,3362.202551
2020-03-08 22:00:00,8247.94,8277.75,8000.0,8033.31,9791.719369
2020-03-09 00:00:00,8034.76,8179.31,8011.1,8084.93,8003.860405
2020-03-09 02:00:00,8085.0,8100.0,7970.0,8063.52,6548.151616
2020-03-09 04:00:00,8063.52,8066.39,7675.28,7932.05,20456.473925
2020-03-09 06:00:00,7932.18,8002.0,7851.0,7899.71,8453.472983
2020-03-09 08:00:00,7899.72,7991.08,7868.68,7888.54,8445.639543
2020-03-09 10:00:00,7888.54,7929.22,7760.0,7804.92,9835.47071
2020-03-09 12:00:00,7803.64,7946.0,7706.38,7803.09,14862.761137
2020-03-09 14:00:00,7803.11,7841.67,7632.01,7765.32,15759.624554
2020-03-09 16:00:00,7765.32,7878.99,7689.0,7734.35,10938.223805
2020-03-09 18:00:00,7736.1,7903.52,7726.03,7842.03,5615.923966
2020-03-09 20:00:00,7842.04,7888.98,7791.4,7829.82,3843.119519
2020-03-09 22:00:00,7830.38,7947.57,7826.11,7929.87,4206.141105
2020-03-10 00:00:00,7929.87,7969.87,7892.18,7905.52,4255.041403
2020-03-10 02:00:00,7905.52,7926.92,7850.0,7907.16,3949.339245
2020-03-10 04:00:00,7908.29,7952.65,7905.07,7934.44,5030.884277
2020-03-10 06:00:00,7934.44,7952.29,7866.04,7900.14,6106.435597
2020-03-10 08:00:00,7900.89,7930.0,7875.0,7887.79,4545.910159
2020-03-10 10:00:00,7887.74,8114.1,7881.18,8065.02,12573.625118
2020-03-10 12:00:00,8064.83,8149.0,8017.04,8059.03,9208.995183
2020-03-10 14:00:00,8059.03,8107.05,7739.97,7767.28,13706.525273
2020-03-10 16:00:00,7766.29,7910.19,7728.01,7869.9,9733.785226
2020-03-10 18:00:00,7869.88,7985.0,7801.0,7978.8,6578.578854
2020-03-10 20:00:00,7978.94,8038.11,7892.62,7968.97,6031.612445
2020-03-10 22:00:00,7967.46,8015.0,7869.79,7894.56,5062.711095
2020-03-11 00:00:00,7894.57,7965.49,7865.01,7924.39,3605.024432
2020-03-11 02:00:00,7924.5,7944.48,7878.19,7924.78,3402.131196
2020-03-11 04:00:00,7923.8,7943.42,7826.41,7851.4,3964.169914
2020-03-11 06:00:00,7851.58,7878.6,7813.0,7860.93,4824.710362
2020-03-11 08:00:00,7861.62,7921.12,7781.0,7816.98,8436.679176
2020-03-11 10:00:00,7816.84,7859.97,7750.0,7821.86,7597.438327
2020-03-11 12:00:00,7821.68,7895.87,7802.0,7848.55,5310.785051
2020-03-11 14:00:00,7848.49,7859.35,7736.0,7778.76,7575.269537
