timestamp,open,high,low,close,volume
2021-12-06,49484.0,50986.0,47111.0,50555.0,4652.11767659
2021-12-07,50550.09,51991.0,50062.13,50627.32,1719.31761862
2021-12-08,50635.87,51249.41,48656.2,50543.3,1598.43571319
2021-12-09,50535.15,50839.01,47332.43,47593.12,2585.43270776
2021-12-10,47573.43,50132.88,46886.0,47142.42,2705.17070403
2021-12-11,47179.53,49539.4,46789.0,49400.54,1323.03955982
2021-12-12,49420.51,50800.0,48675.0,50124.38,1233.78838616
2021-12-13,50102.31,50226.2,45750.0,46725.02,3337.44792896
2021-12-14,46736.7,48689.3,46310.4,48389.96,2016.58981458
2021-12-15,48386.95,49514.85,46560.0,48876.84,2593.35180959
2021-12-16,48876.84,49449.0,47506.21,47663.42,1456.25725801
2021-12-17,47654.99,48018.52,45478.74,46210.92,2077.28024679
2021-12-18,46141.63,47370.14,45501.0,46881.87,827.39374258
2021-12-19,46854.18,48307.34,46450.0,46704.67,1275.49937089
2021-12-20,46671.66,47547.5,45572.94,46915.0,1726.01603262
2021-12-21,46926.72,49353.49,46667.08,48929.86,1674.16446918
2021-12-22,48907.75,49600.0,48449.87,48618.99,1306.16574192
2021-12-23,48618.99,51386.66,48051.1,50850.0,1715.35802664
2021-12-24,50850.0,51864.56,50442.34,50841.48,1446.08883091
2021-12-25,50857.42,51179.36,50190.9,50442.22,823.04872916
2021-12-26,50421.51,51292.65,49458.85,50791.21,1015.22197466
2021-12-27,50885.32,52098.6,50479.44,50718.11,1102.98343745
2021-12-28,50708.05,50719.59,47300.0,47543.3,2215.26863352
2021-12-29,47597.7,48157.41,46099.94,46483.36,2089.30815829
2021-12-30,46474.59,47916.32,45934.37,47150.71,2162.27044303
2021-12-31,47110.3,48589.47,45655.31,46214.37,1798.55260406
2022-01-01,46230.0,47960.98,46199.9,47777.42,741.52060313
2022-01-02,47745.25,47989.0,46660.0,47350.22,702.0947554
2022-01-03,47290.55,47586.58,45692.13,46439.89,1140.17908832
2022-01-04,46464.01,47526.0,45539.05,45820.0,1832.61283694
2022-01-05,45828.77,46855.06,42413.59,43435.8,3397.54577759
2022-01-06,43417.31,43782.86,42414.0,43097.6,2450.1130935
2022-01-07,43093.4,43135.35,40600.0,41535.66,2984.20586087
2022-01-08,41576.73,42315.31,40517.05,41690.77,1581.47361959
2022-01-09,41697.32,42796.49,41200.0,41875.81,1532.58823403
2022-01-10,41853.98,42256.55,39558.7,41845.42,3494.01378649
2022-01-11,41842.22,43144.74,41284.11,42736.0,2442.65415081
2022-01-12,42754.44,44337.26,42471.17,43933.5,2502.76210107
2022-01-13,43935.01,44456.34,42321.0,42571.94,1993.88324273
2022-01-14,42579.44,43468.95,41782.21,43102.35,1386.83275834
2022-01-15,43085.76,43826.8,42387.86,43102.01,707.65852297
2022-01-16,43084.77,43495.59,42615.0,43107.7,621.95302734
2022-01-17,43099.08,43209.47,41581.0,42255.07,1060.00938797
2022-01-18,42230.09,42685.25,41290.06,42377.4,1638.87085963
2022-01-19,42378.23,42589.9,41145.23,41683.21,1664.70405269
2022-01-20,41733.21,43518.69,40554.14,40736.05,2425.15260695
2022-01-21,40654.72,41115.58,35423.0,36495.46,6201.04610092
2022-01-22,36447.37,36825.98,34000.0,35091.11,4510.37218636
2022-01-23,35084.79,36574.47,34624.59,36293.62,2533.70397599
2022-01-24,36262.21,38050.0,32950.72,36724.99,6335.15428027
2022-01-25,36721.59,37552.3,35722.43,36975.91,2793.69107911
2022-01-26,37006.76,38946.0,36279.21,36829.32,3663.15557069
2022-01-27,36824.02,37251.0,35511.32,37208.36,3103.82301099
2022-01-28,37179.62,38022.11,36173.98,37748.36,2420.65410706
2022-01-29,37713.14,38741.67,37327.79,38192.65,1296.90892268
2022-01-30,38176.45,38378.88,37372.59,37941.82,708.79481272
2022-01-31,37914.1,38776.33,36631.66,38491.92,2009.13000337
2022-02-01,38483.56,39285.0,38033.78,38733.04,2073.9387171
2022-02-02,38768.08,38883.96,36618.36,36923.5,1672.70719509
2022-02-03,36924.5,37391.74,36264.55,37320.11,1624.39014671
2022-02-04,37330.75,41760.39,37064.28,41579.57,3901.59890405
2022-02-05,41608.82,41983.12,40975.0,41427.72,1892.23797403
2022-02-06,41422.7,42701.86,41141.81,42420.24,854.67571444
2022-02-07,42420.24,44524.18,41682.11,43869.04,2601.46944039
2022-02-08,43895.6,45501.0,42701.19,44091.56,2591.80146351
2022-02-09,44106.95,44865.72,43164.0,44426.84,1625.88352507
2022-02-10,44426.24,45850.0,43209.07,43524.6,2692.62339808
2022-02-11,43540.15,43969.72,41983.12,42406.19,2170.37239741
2022-02-12,42392.22,43034.0,41740.06,42241.11,892.34533043
2022-02-13,42232.68,42779.6,41882.54,42077.74,515.45574228
2022-02-14,42078.53,42871.68,41575.0,42540.3,1270.88651697
2022-02-15,42567.27,44785.66,42469.96,44582.48,1772.92325828
2022-02-16,44590.75,44590.75,43312.83,43901.48,1251.8335942
2022-02-17,43901.49,44204.78,40088.88,40556.11,2437.49036088
2022-02-18,40532.66,40996.31,39450.0,39996.99,2212.7149201
2022-02-19,40008.75,40471.27,39587.08,40109.02,695.654296
2022-02-20,40108.62,40151.62,37974.18,38373.9,1283.5115474
2022-02-21,38384.09,39494.11,36810.72,37076.6,3501.42036418
2022-02-22,37036.98,38463.88,36368.99,38269.94,2388.75903515
2022-02-23,38269.94,39303.24,37060.16,37274.18,1778.27525833
2022-02-24,37253.26,39720.0,34324.05,38376.88,6302.85095659
2022-02-25,38360.93,39727.97,38027.61,39231.64,2202.85182731
2022-02-26,39242.64,40330.99,38600.0,39146.66,912.7240869
2022-02-27,39146.66,39886.92,37015.74,37712.68,1701.81704307
2022-02-28,37717.1,44256.08,37468.99,43178.98,3160.61807044
2022-03-01,43221.71,44981.22,42847.85,44443.96,2831.29722228
2022-03-02,44443.98,45332.38,43350.0,43936.72,2043.55683949
2022-03-03,43936.73,44118.53,41832.34,42476.26,2253.43076958
2022-03-04,42476.25,42540.57,38590.95,39175.56,2493.65743037
2022-03-05,39170.19,39620.3,38600.3,39416.79,806.91142871
2022-03-06,39390.31,39701.0,38100.0,38438.89,1194.37373381
2022-03-07,38404.97,39557.26,37169.52,38016.47,1949.69691981
2022-03-08,38002.23,39377.0,37885.05,38753.65,1864.90461382
2022-03-09,38761.13,42591.68,38667.65,41960.02,1980.29362461
2022-03-10,41952.13,42053.95,38545.19,39444.45,2506.23482676
2022-03-11,39433.48,40237.22,38244.76,38729.79,2063.22335158
2022-03-12,38729.79,39458.58,38653.89,38822.02,962.85566586
2022-03-13,38798.68,39312.5,37595.62,37790.54,737.88013225
2022-03-14,37763.37,39913.42,37567.19,39665.71,1439.76768221
2022-03-15,39688.55,39896.13,38142.35,39302.7,1638.68402951
2022-03-16,39302.8,41693.97,38865.67,41142.76,5987.10388902
2022-03-17,41142.76,41497.24,40449.06,40963.22,1657.76165332
2022-03-18,40963.22,42362.0,40068.88,41794.37,2125.12318171
2022-03-19,41781.96,42405.01,41553.88,42235.31,976.88885105
2022-03-20,42240.43,42324.06,40930.2,41242.14,1061.35307364
2022-03-21,41293.19,41588.7,40516.86,41043.14,1779.49806583
2022-03-22,41018.36,43337.41,40901.13,42393.41,2375.4246535
2022-03-23,42393.62,43021.73,41779.11,42925.41,1906.72354645
2022-03-24,42912.21,44240.0,42636.54,44025.99,2173.30497451
2022-03-25,44025.99,45137.12,43616.88,44320.6,1725.0715699
2022-03-26,44340.49,44815.31,44101.0,44535.65,494.7242021
2022-03-27,44553.24,46950.0,44456.9,46864.39,1548.88890527
2022-03-28,46854.96,48234.0,46672.25,47152.38,2691.93784761
2022-03-29,47152.38,48128.87,46941.84,47459.03,1716.32392308
2022-03-30,47459.03,47721.41,46572.15,47068.08,1627.54321756
2022-03-31,47086.07,47624.18,45234.0,45517.27,1372.96510736
2022-04-01,45522.53,46739.81,44244.0,46307.81,1953.21952857
2022-04-02,46306.38,47218.17,45650.0,45820.28,724.30875007
2022-04-03,45820.28,47458.48,45565.64,46401.57,1063.6287324
