labelset,label,start,end,duration_days,duration_bars,duration_h2_bars,P1_med,P2_med,P3_med,P4_med,P5_med,P6_med,LFP_mean,days_since_halving_start,days_since_halving_mid,days_since_halving_end
regime3,range,2018-03-19 12:00:00,2018-03-29 10:00:00,9,119,119,360.0,180.0,90.0,,,,0.9352774441387204,618.0,623.0,628.0
regime3,down,2018-03-29 10:00:00,2018-04-02 00:00:00,3,43,43,360.0,180.0,90.0,,,,0.8603350809598599,628.0,630.0,632.0
regime3,range,2018-04-02 00:00:00,2018-04-06 10:00:00,4,53,53,180.0,120.0,360.0,,,,0.7718589559442656,632.0,634.0,636.0
regime3,down,2018-04-06 10:00:00,2018-04-07 02:00:00,1,8,8,180.0,360.0,120.0,,,,0.8538682815130834,636.0,636.0,637.0
regime3,range,2018-04-07 02:00:00,2018-04-13 04:00:00,6,73,73,360.0,180.0,120.0,,,,0.9174830333449119,637.0,640.0,643.0
regime3,up,2018-04-13 04:00:00,2018-04-17 02:00:00,3,47,47,360.0,180.0,120.0,,,,0.9310572216070631,643.0,645.0,647.0
regime3,range,2018-04-17 02:00:00,2018-04-21 02:00:00,4,48,48,360.0,180.0,120.0,,,,0.9396458252374452,647.0,649.0,651.0
regime3,up,2018-04-21 02:00:00,2018-04-23 20:00:00,2,33,33,360.0,180.0,120.0,,,,0.9382936551921401,651.0,652.0,653.0
regime3,range,2018-04-23 20:00:00,2018-04-24 00:00:00,1,2,2,360.0,180.0,120.0,,,,0.9371610361387823,653.0,653.0,654.0
regime3,up,2018-04-24 00:00:00,2018-04-25 18:00:00,1,21,21,360.0,180.0,120.0,,,,0.9375479939133537,654.0,654.0,655.0
regime3,range,2018-04-25 18:00:00,2018-05-12 04:00:00,16,197,197,360.0,180.0,120.0,,,,0.9207885007656682,655.0,663.5,672.0
regime3,down,2018-05-12 04:00:00,2018-05-13 12:00:00,1,16,16,360.0,120.0,72.0,,,,0.8553677168044551,672.0,672.0,673.0
regime3,range,2018-05-13 12:00:00,2018-05-24 06:00:00,10,129,129,360.0,180.0,120.0,,,,0.899110534818169,673.0,678.0,684.0
regime3,down,2018-05-24 06:00:00,2018-05-26 12:00:00,2,27,27,360.0,180.0,60.0,,,,0.8906797473192921,684.0,685.0,686.0
regime3,range,2018-05-26 12:00:00,2018-05-29 02:00:00,2,31,31,360.0,180.0,60.0,,,,0.8782550819419618,686.0,687.0,689.0
regime3,down,2018-05-29 02:00:00,2018-05-29 10:00:00,1,4,4,360.0,180.0,72.0,,,,0.8693216103844605,689.0,689.0,689.0
regime3,range,2018-05-29 10:00:00,2018-06-11 06:00:00,12,154,154,360.0,180.0,120.0,,,,0.9145101791263385,689.0,695.0,702.0
regime3,down,2018-06-11 06:00:00,2018-06-15 00:00:00,3,45,45,180.0,360.0,120.0,,,,0.8699176684550033,702.0,704.0,706.0
regime3,range,2018-06-15 00:00:00,2018-06-24 06:00:00,9,111,111,360.0,180.0,90.0,,,,0.8756083175149241,706.0,710.0,715.0
regime3,down,2018-06-24 06:00:00,2018-06-25 00:00:00,1,9,9,360.0,180.0,120.0,,,,0.9506591501858068,715.0,715.0,716.0
regime3,range,2018-06-25 00:00:00,2018-07-17 22:00:00,22,267,267,360.0,180.0,120.0,,,,0.8783289543964949,716.0,727.0,738.0
regime3,up,2018-07-17 22:00:00,2018-07-21 10:00:00,3,42,42,180.0,360.0,72.0,,,,0.8251863878607358,738.0,740.0,742.0
regime3,range,2018-07-21 10:00:00,2018-07-23 18:00:00,2,28,28,180.0,120.0,90.0,,,,0.8366200568562928,742.0,743.0,744.0
regime3,up,2018-07-23 18:00:00,2018-07-27 02:00:00,3,40,40,180.0,180.0,120.0,,,,0.9214641712472733,744.0,746.0,748.0
regime3,range,2018-07-27 02:00:00,2018-08-05 02:00:00,9,108,108,360.0,180.0,120.0,,,,0.9655383088453232,748.0,752.0,757.0
regime3,down,2018-08-05 02:00:00,2018-08-07 06:00:00,2,26,26,360.0,180.0,72.0,,,,0.9632168574184219,757.0,758.0,759.0
regime3,range,2018-08-07 06:00:00,2018-08-08 02:00:00,1,10,10,360.0,180.0,72.0,,,,0.9654991374370294,759.0,759.0,760.0
regime3,down,2018-08-08 02:00:00,2018-08-12 20:00:00,4,57,57,360.0,180.0,72.0,,,,0.9709808932897459,760.0,762.0,764.0
regime3,range,2018-08-12 20:00:00,2018-08-14 16:00:00,1,22,22,360.0,180.0,60.0,,,,0.9700624706777314,764.0,765.0,766.0
regime3,down,2018-08-14 16:00:00,2018-08-14 20:00:00,1,2,2,360.0,180.0,60.0,,,,0.9686619165910212,766.0,766.0,766.0
regime3,range,2018-08-14 20:00:00,2018-09-07 14:00:00,23,285,285,360.0,180.0,51.42857142857143,,,,0.9231048898114942,766.0,778.0,790.0
regime3,down,2018-09-07 14:00:00,2018-09-08 06:00:00,1,8,8,360.0,180.0,40.0,,,,0.8489935493525301,790.0,790.0,791.0
regime3,range,2018-09-08 06:00:00,2018-09-08 18:00:00,1,6,6,360.0,180.0,40.0,,,,0.8582100488505401,791.0,791.0,791.0
regime3,down,2018-09-08 18:00:00,2018-09-09 16:00:00,1,11,11,360.0,180.0,40.0,,,,0.8779694531862074,791.0,792.0,792.0
regime3,range,2018-09-09 16:00:00,2018-11-15 10:00:00,66,797,797,360.0,180.0,120.0,,,,0.8375725616524902,792.0,825.0,859.0
regime3,down,2018-11-15 10:00:00,2018-11-18 20:00:00,3,41,41,180.0,120.0,60.0,,,,0.8477024373407049,859.0,861.0,862.0
regime3,range,2018-11-18 20:00:00,2018-11-19 06:00:00,1,5,5,360.0,180.0,60.0,,,,0.9111865142353338,862.0,863.0,863.0
regime3,down,2018-11-19 06:00:00,2018-11-29 02:00:00,9,118,118,360.0,180.0,60.0,,,,0.9624052190414553,863.0,868.0,873.0
regime3,range,2018-11-29 02:00:00,2018-12-06 16:00:00,7,91,91,360.0,180.0,60.0,,,,0.9567735237659771,873.0,876.0,880.0
regime3,down,2018-12-06 16:00:00,2018-12-10 12:00:00,3,46,46,360.0,180.0,60.0,,,,0.9491675087736644,880.0,882.0,884.0
regime3,range,2018-12-10 12:00:00,2018-12-10 16:00:00,1,2,2,360.0,180.0,120.0,,,,0.9387397581008919,884.0,884.0,884.0
regime3,down,2018-12-10 16:00:00,2018-12-12 08:00:00,1,20,20,360.0,180.0,120.0,,,,0.927000331325235,884.0,885.0,886.0
regime3,range,2018-12-12 08:00:00,2018-12-14 20:00:00,2,30,30,360.0,180.0,120.0,,,,0.8845364150861889,886.0,887.0,888.0
regime3,down,2018-12-14 20:00:00,2018-12-16 04:00:00,1,16,16,360.0,120.0,180.0,,,,0.8451019996530971,888.0,889.0,890.0
regime3,range,2018-12-16 04:00:00,2018-12-19 16:00:00,3,42,42,360.0,180.0,120.0,,,,0.8731830414412395,890.0,891.0,893.0
regime3,up,2018-12-19 16:00:00,2018-12-22 18:00:00,3,37,37,360.0,180.0,120.0,,,,0.9205606056515991,893.0,895.0,896.0
regime3,range,2018-12-22 18:00:00,2018-12-23 00:00:00,1,3,3,360.0,180.0,120.0,,,,0.9351883516570998,896.0,896.0,897.0
regime3,up,2018-12-23 00:00:00,2018-12-23 18:00:00,1,9,9,360.0,180.0,120.0,,,,0.9416982652726966,897.0,897.0,897.0
regime3,range,2018-12-23 18:00:00,2018-12-24 00:00:00,1,3,3,360.0,180.0,120.0,,,,0.9436584350457713,897.0,897.0,898.0
regime3,up,2018-12-24 00:00:00,2018-12-25 00:00:00,1,12,12,360.0,180.0,120.0,,,,0.9501447428493682,898.0,898.0,899.0
regime3,range,2018-12-25 00:00:00,2019-04-02 12:00:00,98,1179,1179,360.0,180.0,120.0,,,,0.8222145482312717,899.0,948.0,997.0
regime3,up,2019-04-02 12:00:00,2019-04-09 16:00:00,7,86,86,360.0,180.0,72.0,,,,0.9510861869599593,997.0,1001.0,1004.0
regime3,range,2019-04-09 16:00:00,2019-05-10 06:00:00,30,367,367,360.0,180.0,120.0,,,,0.8860297450725471,1004.0,1019.5,1035.0
regime3,up,2019-05-10 06:00:00,2019-05-17 14:00:00,7,84,84,360.0,180.0,120.0,,,,0.9455311241126553,1035.0,1038.0,1042.0
regime3,range,2019-05-17 14:00:00,2019-05-19 22:00:00,2,28,28,360.0,180.0,120.0,,,,0.9819132955461798,1042.0,1043.0,1044.0
regime3,up,2019-05-19 22:00:00,2019-05-20 12:00:00,1,7,7,360.0,180.0,120.0,,,,0.9804409112013385,1044.0,1045.0,1045.0
regime3,range,2019-05-20 12:00:00,2019-05-27 08:00:00,6,82,82,360.0,180.0,120.0,,,,0.9659528413976279,1045.0,1048.0,1052.0
regime3,up,2019-05-27 08:00:00,2019-05-29 08:00:00,2,24,24,360.0,180.0,120.0,,,,0.9352215831423635,1052.0,1053.0,1054.0
regime3,range,2019-05-29 08:00:00,2019-06-16 02:00:00,17,213,213,360.0,180.0,72.0,,,,0.8752569086698792,1054.0,1063.0,1072.0
regime3,up,2019-06-16 02:00:00,2019-06-19 00:00:00,2,35,35,180.0,360.0,72.0,,,,0.8351748520967783,1072.0,1073.0,1075.0
regime3,range,2019-06-19 00:00:00,2019-06-21 04:00:00,2,26,26,180.0,360.0,72.0,,,,0.8572132997623085,1075.0,1076.0,1077.0
regime3,up,2019-06-21 04:00:00,2019-06-29 18:00:00,8,103,103,360.0,180.0,90.0,,,,0.9656392619972631,1077.0,1081.0,1085.0
