date,M,V_ann,DD,LFP,regime3,phase5,phase6
2022-05-14,-0.14100299880643086,0.7113860337482171,-0.40936165191740415,0.9004910786977528,down,bear,bear
2022-05-15,-0.14462749579243583,0.7283813517406212,-0.384561848574238,0.9080259044860184,down,bear,bear
2022-05-16,-0.15054571983464038,0.740835733431268,-0.4133244837758112,0.917815728764551,down,bear,bear
2022-05-17,-0.15445182792274437,0.7474719051883627,-0.40166450344149457,0.924679068462945,down,bear,bear
2022-05-18,-0.16121368783763113,0.7551201331192016,-0.43596342182890857,0.9328831962076236,down,bear,bear
2022-05-19,-0.16380849043621815,0.7840571714167927,-0.4043199606686332,0.938691369484887,down,bear,bear
2022-05-20,-0.16814525599221175,0.7891232205983258,-0.42622025565388394,0.9436827203260216,down,bear,bear
2022-05-21,-0.17129263367260694,0.7911840374266448,-0.42141494591937073,0.9473793279231942,down,bear,bear
2022-05-22,-0.17213616406527388,0.8020611803388826,-0.40482477876106193,0.9502617207406656,down,bear,bear
2022-05-23,-0.17506812150289597,0.8091880610026468,-0.4280873156342183,0.9523221518749896,down,bear,bear
2022-05-24,-0.17630300257666753,0.8145870120442453,-0.41726352015732543,0.953717332370806,down,bear,bear
2022-05-25,-0.1774021748565966,0.8056649684345965,-0.4196627335299901,0.9537778972696328,down,bear,bear
2022-05-26,-0.17880772583614823,0.7867566161862171,-0.4260951819075713,0.9536065301545176,down,bear,bear
2022-05-27,-0.18105037162849735,0.7756648735353393,-0.4377683382497542,0.9506696474683084,down,bear,bear
2022-05-28,-0.18190853805175788,0.7764562583637132,-0.42948239921337267,0.9447231298102268,down,bear,bear
2022-05-29,-0.18148109362392273,0.778215938436863,-0.42086647000983285,0.9368179465110787,down,bear,bear
2022-05-30,-0.1759781906174408,0.8284404508073805,-0.3759838741396263,0.931301619939852,down,bear,bear
2022-05-31,-0.17071819174474112,0.822695885187899,-0.3753636184857424,0.9221764681899012,down,bear,bear
2022-06-01,-0.16995977105928406,0.8464336311613955,-0.41421042281219267,0.9026764915490076,down,bear,bear
2022-06-02,-0.16763169352195162,0.8516292941613604,-0.40143205506391344,0.8801375626248976,down,bear,bear
2022-06-03,-0.16693852516917618,0.827780223086597,-0.41653117010816126,0.8212615558569735,down,bear,bear
2022-06-04,-0.16566659750402712,0.7860838302935302,-0.41291032448377585,0.760736026846941,range,bear,bear
2022-06-05,-0.16419739397243727,0.7860775225594162,-0.41221278269419864,0.6813495481447589,range,bear,bear
2022-06-06,-0.1594615194500807,0.8073517719274692,-0.38345703048180924,0.6295326051148784,range,bear,bear
2022-06-07,-0.15548863800255064,0.7962333750581184,-0.3880861356932153,0.6115140529547269,range,bear,bear
2022-06-08,-0.15371515636200772,0.6767168821957448,-0.40637994100294983,0.6500391805792246,range,bear,bear
2022-06-09,-0.1520993287297161,0.66808254823252,-0.40827866273353003,0.6685632585608838,range,bear,bear
2022-06-10,-0.1526562243962819,0.6370222441565895,-0.4284039331366765,0.6905678701052321,range,bear,bear
2022-06-11,-0.15440331784528827,0.6422229542405272,-0.44167276302851527,0.7028692195287645,range,bear,bear
2022-06-12,-0.1597273793887959,0.6792599762577904,-0.4771858407079646,0.7161753737562236,range,bear,bear
2022-06-13,-0.1735029265785435,0.8833168766976734,-0.5584969518190757,0.7779290104373126,range,bear,bear
2022-06-14,-0.18648708495364985,0.8642005500733996,-0.565441494591937,0.8574492601339472,down,bear,bear
2022-06-15,-0.19690271442012408,0.8609939191542196,-0.5564352015732547,0.9008427937574238,down,bear,bear
2022-06-16,-0.21104193146147598,0.9115958127853252,-0.5991567354965585,0.9353901439527662,down,bear,bear
2022-06-17,-0.22341515863171513,0.8980174987790357,-0.5980196656833825,0.9526177972524712,down,bear,bear
2022-06-18,-0.23782038351170698,0.8924158724379249,-0.6272015732546706,0.966350306098702,down,bear,bear
2022-06-19,-0.24675101592967386,0.9495457758118476,-0.5958147492625369,0.9718079225613344,down,bear,bear
2022-06-20,-0.25450199236188686,0.947797057301032,-0.5957632251720748,0.97432242523091,down,bear,bear
2022-06-21,-0.2608020687013728,0.9394623412781374,-0.59267866273353,0.9752997505556572,down,bear,bear
2022-06-22,-0.26800337119646456,0.9384071723691844,-0.6074005899705015,0.9750896616063528,down,bear,bear
2022-06-23,-0.27137906854091787,0.9618869236040424,-0.5851834808259587,0.974052672666226,down,bear,bear
2022-06-24,-0.273777244865956,0.9634371930996063,-0.582784267453294,0.972384760935978,down,bear,bear
2022-06-25,-0.2749104110197572,0.9669788663594975,-0.5774473942969518,0.9702467557890626,down,bear,bear
2022-06-26,-0.27674028321557076,0.9671200150604199,-0.5864564405113077,0.9682509935516648,down,bear,bear
2022-06-27,-0.2788789598152184,0.9630859007656073,-0.5929258603736479,0.9667819244796364,down,bear,bear
2022-06-28,-0.28158395659800006,0.9589629207278849,-0.6015469026548672,0.9656116432601296,down,bear,bear
2022-06-29,-0.2841091779666075,0.9063302461114051,-0.6048538839724681,0.963810556769744,down,bear,bear
2022-06-30,-0.2864737938849633,0.9048037512904754,-0.6081634218289086,0.961202838077873,down,bear,bear
2022-07-01,-0.2900571061300995,0.8906579454424979,-0.62164267453294,0.9585520278641562,down,bear,bear
2022-07-02,-0.2929686942281414,0.8826550303052804,-0.6218633235004917,0.9553360178156406,down,bear,bear
2022-07-03,-0.2950621782088304,0.8842121635736482,-0.6205612586037365,0.9522980174261264,down,bear,bear
2022-07-04,-0.2941224228606282,0.9067483581199627,-0.6025657817109145,0.9491442692819488,down,bear,bear
2022-07-05,-0.2930146599742499,0.9061844427666258,-0.6033701081612586,0.9447339189639352,down,bear,bear
2022-07-06,-0.290611498554772,0.8870378260285272,-0.5959203539823009,0.936846552297461,down,bear,bear
2022-07-07,-0.2850694250007988,0.9163666220555631,-0.5743646017699114,0.9299721301717594,down,bear,bear
2022-07-08,-0.2798695759720661,0.9145030928070342,-0.5755331366764995,0.923488609765262,down,bear,bear
2022-07-09,-0.27480807403226637,0.9149529308277372,-0.5754503441494592,0.913251481408401,down,bear,bear
2022-07-10,-0.2719186672920232,0.9149222516181641,-0.5898509341199606,0.8995561085690482,down,bear,bear
2022-07-11,-0.2714864786009208,0.921395224187367,-0.607675319567355,0.8829605465884501,down,bear,bear
2022-07-12,-0.27250947663209124,0.9038870499400276,-0.6200365781710915,0.8816258157583802,down,bear,bear
2022-07-13,-0.27050427335069227,0.7226920954314862,-0.6021170108161259,0.9040021770370412,down,bear,bear
2022-07-14,-0.2673622931700478,0.7246550840571477,-0.5953347099311701,0.9170800567222148,down,bear,bear
2022-07-15,-0.263441481509758,0.7219951335972545,-0.5902578171091446,0.9211943110302552,down,bear,bear
2022-07-16,-0.25852836496159537,0.6307794968903946,-0.5831762045231071,0.925424909225632,down,bear,bear
2022-07-17,-0.25489036399524,0.6346002275956454,-0.5909174041297935,0.9253818032014997,down,bear,bear
2022-07-18,-0.24656164631865496,0.6255811608500493,-0.5587996066863323,0.931358504872447,down,bear,bear
2022-07-19,-0.23594418795776462,0.5800677954946427,-0.5397242871189774,0.9345740487127722,down,bear,bear
2022-07-20,-0.2266593911978504,0.5816145379535009,-0.5435883972468043,0.935104593792412,down,bear,bear
2022-07-21,-0.21814285147958157,0.5818337815161462,-0.5444770894788594,0.9323467101632098,down,bear,bear
2022-07-22,-0.21158662867382572,0.5704629553860306,-0.5539378564405113,0.928347078130391,down,bear,bear
2022-07-23,-0.2060205188772919,0.5418313311019457,-0.5581378564405113,0.9188452058319012,down,bear,bear
2022-07-24,-0.20035941494010712,0.5418208390568927,-0.5556379547689282,0.9095242424028036,down,bear,bear
2022-07-25,-0.19874888418051118,0.5801853542412212,-0.5809919370698131,0.8962885010941922,down,bear,bear
2022-07-26,-0.1971503310321342,0.57516071325024,-0.5819118977384464,0.8901254181243257,down,bear,bear
2022-07-27,-0.19040716180457407,0.6312335085223634,-0.5482981317600787,0.8940373558421677,down,bear,bear
2022-07-28,-0.18148963196508716,0.6356157739995144,-0.530912291052114,0.90125361294607,down,bear,bear
2022-07-29,-0.17344002922913926,0.6344060641849624,-0.5322456243854473,0.906679791285868,down,bear,bear
2022-07-30,-0.16639139962865424,0.6337750556087212,-0.5350131760078662,0.9081127008707548,down,bear,bear
2022-07-31,-0.16077987314650377,0.6207790558798326,-0.5413465093411997,0.905108981347984,down,bear,bear
2022-08-01,-0.155629271427851,0.6209496661271571,-0.5421254670599803,0.8980217443549654,down,bear,bear
2022-08-02,-0.151610895093368,0.6242538044246522,-0.5476593903638152,0.8871917793924039,down,bear,bear
2022-08-03,-0.14826927046975658,0.6082942829159751,-0.5509168141592921,0.8729357857459422,down,bear,bear
2022-08-04,-0.14570106279255868,0.6098521113064974,-0.5552558505408063,0.85595412970716,down,bear,bear
2022-08-05,-0.14106524998337677,0.6151227729940485,-0.5412704031465093,0.8369719915841277,down,bear,bear
2022-08-06,-0.13779701786635812,0.5940454499286665,-0.5485425762045231,0.8270072947382628,down,bear,bear
2022-08-07,-0.13396941170387555,0.5944389377398708,-0.5439996066863324,0.8236698382225637,down,bear,bear
2022-08-08,-0.1284480693215233,0.6005047504923499,-0.5315303834808259,0.822620644763663,down,bear,bear
2022-08-09,-0.12526935079972312,0.5957356514412817,-0.5444487708947886,0.8245793836946346,down,bear,bear
2022-08-10,-0.11984422777229709,0.578841815972902,-0.5287315634218289,0.8167643322240411,down,bear,bear
2022-08-11,-0.11482426276746238,0.5628862164645232,-0.5288298918387414,0.8078950528335284,down,bear,bear
2022-08-12,-0.10882276250804668,0.5468894975597299,-0.5200196656833825,0.8047621991396302,down,bear,bear
2022-08-13,-0.10314837317838166,0.5457056623034078,-0.5190560471976401,0.8032367237351139,down,bear,bear
2022-08-14,-0.09832614726181554,0.5465415152189932,-0.5217305801376598,0.8002571905465791,down,bear,bear
2022-08-15,-0.0944908010160247,0.5468345578160945,-0.5258603736479842,0.7945598441474399,range,bear,bear
2022-08-16,-0.09163889643738798,0.5430780263719416,-0.5306391347099312,0.7912506904287095,range,bear,bear
2022-08-17,-0.09051668922681311,0.48639341267755026,-0.5410029498525074,0.7768351047264074,range,bear,bear
2022-08-18,-0.08977928059067297,0.4637918974538006,-0.5437364798426745,0.7625687015386456,range,bear,bear
2022-08-19,-0.09606210090431189,0.5951635085765944,-0.5901474926253687,0.7858362378597629,range,bear,bear
2022-08-20,-0.10060594721108806,0.5984999701603007,-0.584149459193707,0.8428624029910806,down,bear,bear
2022-08-21,-0.10338878514329664,0.5989281950278748,-0.5769124877089479,0.8831334239840744,down,bear,bear
2022-08-22,-0.10602131083230981,0.5983946205059366,-0.5789380530973451,0.9092284349347756,down,bear,bear
2022-08-23,-0.1078684991813108,0.5983118867197084,-0.5767944936086529,0.9255729536431476,down,bear,bear
2022-08-24,-0.1097977783297589,0.5622540628895769,-0.5797050147492625,0.929948355904302,down,bear,bear
2022-08-25,-0.11073081885267344,0.5630855216882734,-0.5757915437561455,0.929716759960433,down,bear,bear
2022-08-26,-0.11546869662091708,0.5343159221292314,-0.6017699115044248,0.9380260429314063,down,bear,bear
2022-08-27,-0.12016458588632817,0.5126511951760014,-0.6058013765978367,0.9446633885890924,down,bear,bear
2022-08-28,-0.1257065471993558,0.5166950236748176,-0.6153982300884956,0.9485959541336798,down,bear,bear
2022-08-29,-0.12813393254312289,0.5389341633311943,-0.6007472959685349,0.948340773437153,down,bear,bear
2022-08-30,-0.13162874910168876,0.5422263333666684,-0.6102458210422812,0.9467954504775534,down,bear,bear
2022-08-31,-0.13379148267703556,0.5455214425871273,-0.6055260570304818,0.943283054268462,down,bear,bear
2022-09-01,-0.13529766597575943,0.5456456513124511,-0.6041691248770895,0.9380230118945168,down,bear,bear
2022-09-02,-0.13697325756254597,0.5457390207392862,-0.6074926253687316,0.9321346173573692,down,bear,bear
