labelset,label,start,end,duration_days,duration_bars,duration_h2_bars,P1_med,P2_med,P3_med,P4_med,P5_med,P6_med,LFP_mean,days_since_halving_start,days_since_halving_mid,days_since_halving_end
phase6,distribution,2018-03-18 20:00:00,2018-03-29 04:00:00,10,124,124,360.0,180.0,90.0,,,,0.9354808683766968,617.0,623.0,628.0
phase6,bear,2018-03-29 04:00:00,2018-04-07 00:00:00,8,106,106,360.0,180.0,120.0,,,,0.8152404898746312,628.0,632.0,637.0
phase6,distribution,2018-04-07 00:00:00,2018-11-23 00:00:00,230,2760,2760,360.0,180.0,120.0,,,,0.8939837755419364,637.0,752.0,867.0
phase6,bear,2018-11-23 00:00:00,2018-11-23 08:00:00,1,4,4,360.0,180.0,60.0,,,,0.9702002540686177,867.0,867.0,867.0
phase6,distribution,2018-11-23 08:00:00,2018-11-23 16:00:00,1,4,4,360.0,180.0,60.0,,,,0.9702002540686177,867.0,867.0,867.0
phase6,bear,2018-11-23 16:00:00,2018-11-23 20:00:00,1,2,2,360.0,180.0,60.0,,,,0.9702002540686175,867.0,867.0,867.0
phase6,distribution,2018-11-23 20:00:00,2018-11-24 14:00:00,1,9,9,360.0,180.0,72.0,,,,0.969230572871196,867.0,868.0,868.0
phase6,bear,2018-11-24 14:00:00,2018-11-28 18:00:00,4,50,50,360.0,180.0,72.0,,,,0.9650047779176778,868.0,870.0,872.0
phase6,distribution,2018-11-28 18:00:00,2018-11-28 20:00:00,1,1,1,360.0,180.0,60.0,,,,0.9588467219999623,872.0,872.0,872.0
phase6,bear,2018-11-28 20:00:00,2018-11-29 08:00:00,1,6,6,360.0,180.0,60.0,,,,0.955716590151886,872.0,873.0,873.0
phase6,distribution,2018-11-29 08:00:00,2018-11-29 14:00:00,1,3,3,360.0,180.0,60.0,,,,0.9544645374126554,873.0,873.0,873.0
phase6,bear,2018-11-29 14:00:00,2018-11-29 16:00:00,1,1,1,360.0,180.0,60.0,,,,0.9544645374126554,873.0,873.0,873.0
phase6,distribution,2018-11-29 16:00:00,2018-11-29 18:00:00,1,1,1,360.0,180.0,60.0,,,,0.9544645374126554,873.0,873.0,873.0
phase6,bear,2018-11-29 18:00:00,2018-11-29 22:00:00,1,2,2,360.0,180.0,60.0,,,,0.9544645374126554,873.0,873.0,873.0
phase6,distribution,2018-11-29 22:00:00,2018-11-30 00:00:00,1,1,1,360.0,180.0,60.0,,,,0.9530628362062289,873.0,873.5,874.0
phase6,bear,2018-11-30 00:00:00,2018-11-30 02:00:00,1,1,1,360.0,180.0,60.0,,,,0.9516611349998024,874.0,874.0,874.0
phase6,distribution,2018-11-30 02:00:00,2018-11-30 06:00:00,1,2,2,360.0,180.0,60.0,,,,0.9516611349998024,874.0,874.0,874.0
phase6,bear,2018-11-30 06:00:00,2018-12-18 02:00:00,17,214,214,360.0,180.0,72.0,,,,0.907838707957632,874.0,883.0,892.0
phase6,distribution,2018-12-18 02:00:00,2019-04-03 04:00:00,106,1273,1273,360.0,180.0,120.0,,,,0.8241457854787695,892.0,945.0,998.0
phase6,accumulation,2019-04-03 04:00:00,2019-04-04 22:00:00,1,21,21,360.0,180.0,120.0,,,,0.9422109482415997,998.0,999.0,999.0
phase6,distribution,2019-04-04 22:00:00,2019-05-11 22:00:00,37,444,444,360.0,180.0,90.0,,,,0.8960524712513699,999.0,1018.0,1036.0
phase6,accumulation,2019-05-11 22:00:00,2019-05-16 18:00:00,4,58,58,360.0,180.0,120.0,,,,0.9654398329063321,1036.0,1039.0,1041.0
phase6,distribution,2019-05-16 18:00:00,2019-06-22 14:00:00,36,442,442,360.0,180.0,72.0,,,,0.8967589993874928,1041.0,1060.0,1078.0
phase6,accumulation,2019-06-22 14:00:00,2019-06-23 08:00:00,1,9,9,360.0,180.0,90.0,,,,0.955160270805607,1078.0,1078.5,1079.0
phase6,distribution,2019-06-23 08:00:00,2019-06-26 02:00:00,2,33,33,360.0,180.0,90.0,,,,0.9730857304573874,1079.0,1080.0,1082.0
phase6,accumulation,2019-06-26 02:00:00,2019-06-27 06:00:00,1,14,14,360.0,180.0,90.0,,,,0.9832143259460376,1082.0,1082.0,1083.0
phase6,distribution,2019-06-27 06:00:00,2019-11-25 04:00:00,150,1811,1811,360.0,180.0,120.0,,,,0.8822682649197888,1083.0,1158.0,1234.0
phase6,bear,2019-11-25 04:00:00,2019-11-25 06:00:00,1,1,1,360.0,180.0,120.0,,,,0.9467827673159256,1234.0,1234.0,1234.0
phase6,distribution,2019-11-25 06:00:00,2020-03-12 10:00:00,108,1298,1298,360.0,180.0,120.0,,,,0.8747800561714677,1234.0,1288.0,1342.0
phase6,bear,2020-03-12 10:00:00,2020-03-13 00:00:00,1,7,7,360.0,180.0,120.0,,,,0.93646108714868,1342.0,1342.0,1343.0
phase6,capitulation,2020-03-13 00:00:00,2020-03-13 02:00:00,1,1,1,360.0,180.0,120.0,,,,0.9408898376782704,1343.0,1343.0,1343.0
phase6,bear,2020-03-13 02:00:00,2020-03-13 04:00:00,1,1,1,360.0,180.0,120.0,,,,0.9408898376782704,1343.0,1343.0,1343.0
phase6,capitulation,2020-03-13 04:00:00,2020-03-13 06:00:00,1,1,1,360.0,180.0,120.0,,,,0.9408898376782704,1343.0,1343.0,1343.0
phase6,bear,2020-03-13 06:00:00,2020-03-13 16:00:00,1,5,5,360.0,180.0,120.0,,,,0.9408898376782703,1343.0,1343.0,1343.0
phase6,capitulation,2020-03-13 16:00:00,2020-03-13 18:00:00,1,1,1,360.0,180.0,120.0,,,,0.9408898376782704,1343.0,1343.0,1343.0
phase6,bear,2020-03-13 18:00:00,2020-03-14 22:00:00,1,14,14,360.0,180.0,120.0,,,,0.9431281917403599,1343.0,1344.0,1344.0
phase6,capitulation,2020-03-14 22:00:00,2020-03-15 04:00:00,1,3,3,360.0,120.0,180.0,,,,0.9432533148191606,1344.0,1345.0,1345.0
phase6,bear,2020-03-15 04:00:00,2020-03-20 08:00:00,5,62,62,360.0,180.0,120.0,,,,0.9407543846668351,1345.0,1347.0,1350.0
phase6,distribution,2020-03-20 08:00:00,2020-03-23 08:00:00,3,36,36,360.0,180.0,120.0,,,,0.9317905757185069,1350.0,1351.0,1353.0
phase6,bear,2020-03-23 08:00:00,2020-03-23 14:00:00,1,3,3,360.0,180.0,120.0,,,,0.9301665152480852,1353.0,1353.0,1353.0
phase6,distribution,2020-03-23 14:00:00,2020-03-29 18:00:00,6,74,74,360.0,180.0,120.0,,,,0.9292702692015774,1353.0,1356.0,1359.0
phase6,bear,2020-03-29 18:00:00,2020-03-30 02:00:00,1,4,4,360.0,180.0,120.0,,,,0.9295953682480533,1359.0,1359.0,1360.0
phase6,distribution,2020-03-30 02:00:00,2020-12-17 22:00:00,262,3154,3154,360.0,180.0,120.0,,,,0.8533026294493773,1360.0,131.0,220.0
phase6,accumulation,2020-12-17 22:00:00,2020-12-18 20:00:00,1,11,11,180.0,120.0,72.0,,,,0.8539301470370956,220.0,221.0,221.0
phase6,distribution,2020-12-18 20:00:00,2021-01-03 02:00:00,15,183,183,360.0,180.0,120.0,,,,0.9481486286055606,221.0,229.0,237.0
phase6,accumulation,2021-01-03 02:00:00,2021-01-04 08:00:00,1,15,15,360.0,120.0,180.0,,,,0.9567559665960687,237.0,237.0,238.0
phase6,distribution,2021-01-04 08:00:00,2021-01-07 00:00:00,2,32,32,360.0,120.0,90.0,,,,0.9539337076297941,238.0,239.0,241.0
phase6,accumulation,2021-01-07 00:00:00,2021-01-10 18:00:00,3,45,45,360.0,180.0,90.0,,,,0.9604414156647971,241.0,242.0,244.0
phase6,distribution,2021-01-10 18:00:00,2021-02-09 02:00:00,29,352,352,360.0,180.0,72.0,,,,0.8717123149150859,244.0,259.0,274.0
phase6,accumulation,2021-02-09 02:00:00,2021-02-11 02:00:00,2,24,24,360.0,180.0,60.0,,,,0.8884959013205007,274.0,275.0,276.0
phase6,distribution,2021-02-11 02:00:00,2021-05-19 12:00:00,97,1169,1169,360.0,180.0,120.0,,,,0.8850196354204221,276.0,324.0,373.0
phase6,bear,2021-05-19 12:00:00,2021-05-19 16:00:00,1,2,2,360.0,180.0,120.0,,,,0.9304886416907032,373.0,373.0,373.0
phase6,distribution,2021-05-19 16:00:00,2021-05-19 22:00:00,1,3,3,360.0,180.0,120.0,,,,0.9304886416907032,373.0,373.0,373.0
phase6,bear,2021-05-19 22:00:00,2021-05-20 04:00:00,1,3,3,360.0,180.0,120.0,,,,0.9427437463241432,373.0,374.0,374.0
phase6,distribution,2021-05-20 04:00:00,2021-05-21 14:00:00,1,17,17,360.0,180.0,120.0,,,,0.9508957066634262,374.0,374.0,375.0
phase6,bear,2021-05-21 14:00:00,2021-05-24 18:00:00,3,38,38,360.0,180.0,120.0,,,,0.960962216421546,375.0,377.0,378.0
phase6,distribution,2021-05-24 18:00:00,2021-05-24 20:00:00,1,1,1,360.0,180.0,120.0,,,,0.961896309260476,378.0,378.0,378.0
phase6,bear,2021-05-24 20:00:00,2021-05-24 22:00:00,1,1,1,360.0,180.0,120.0,,,,0.961896309260476,378.0,378.0,378.0
phase6,distribution,2021-05-24 22:00:00,2021-05-25 02:00:00,1,2,2,360.0,180.0,90.0,,,,0.9604025071895924,378.0,379.0,379.0
phase6,bear,2021-05-25 02:00:00,2021-05-25 06:00:00,1,2,2,360.0,180.0,90.0,,,,0.9596556061541509,379.0,379.0,379.0
phase6,distribution,2021-05-25 06:00:00,2021-05-25 08:00:00,1,1,1,360.0,180.0,90.0,,,,0.9596556061541508,379.0,379.0,379.0
phase6,bear,2021-05-25 08:00:00,2021-05-26 00:00:00,1,8,8,360.0,180.0,90.0,,,,0.9594122605921497,379.0,379.0,380.0
phase6,distribution,2021-05-26 00:00:00,2021-05-26 18:00:00,1,9,9,360.0,180.0,90.0,,,,0.9574654960961413,380.0,380.0,380.0
phase6,bear,2021-05-26 18:00:00,2021-05-26 20:00:00,1,1,1,360.0,180.0,90.0,,,,0.9574654960961412,380.0,380.0,380.0
phase6,distribution,2021-05-26 20:00:00,2021-05-27 00:00:00,1,2,2,360.0,180.0,90.0,,,,0.9567663885484667,380.0,380.0,381.0
phase6,bear,2021-05-27 00:00:00,2021-05-27 08:00:00,1,4,4,360.0,180.0,25.714285714285715,,,,0.955368173453118,381.0,381.0,381.0
phase6,distribution,2021-05-27 08:00:00,2021-05-27 22:00:00,1,7,7,360.0,180.0,25.714285714285715,,,,0.955368173453118,381.0,381.0,381.0
phase6,bear,2021-05-27 22:00:00,2021-06-02 22:00:00,6,72,72,360.0,180.0,25.714285714285715,,,,0.9464058102118209,381.0,384.0,387.0
phase6,distribution,2021-06-02 22:00:00,2021-06-04 22:00:00,2,24,24,360.0,180.0,25.714285714285715,,,,0.9348268758740675,387.0,388.0,389.0
phase6,bear,2021-06-04 22:00:00,2021-06-05 00:00:00,1,1,1,360.0,180.0,90.0,,,,0.9313187821616382,389.0,389.5,390.0
phase6,distribution,2021-06-05 00:00:00,2021-06-05 08:00:00,1,4,4,360.0,180.0,120.0,,,,0.9293424803267015,390.0,390.0,390.0
phase6,bear,2021-06-05 08:00:00,2021-06-10 10:00:00,5,61,61,360.0,180.0,120.0,,,,0.90823652937003,390.0,392.0,395.0
phase6,distribution,2021-06-10 10:00:00,2022-01-24 10:00:00,228,2736,2736,360.0,180.0,120.0,,,,0.8348467375185094,395.0,509.0,623.0
phase6,bear,2022-01-24 10:00:00,2022-01-24 14:00:00,1,2,2,360.0,180.0,120.0,,,,0.9073774666367828,623.0,623.0,623.0
phase6,distribution,2022-01-24 14:00:00,2022-05-12 04:00:00,107,1291,1291,360.0,180.0,120.0,,,,0.8853742758854073,623.0,677.0,731.0
phase6,bear,2022-05-12 04:00:00,2022-05-12 10:00:00,1,3,3,360.0,90.0,25.714285714285715,,,,0.8911248652386741,731.0,731.0,731.0
phase6,distribution,2022-05-12 10:00:00,2022-06-14 00:00:00,32,391,391,360.0,180.0,120.0,,,,0.8703174761162552,731.0,747.0,764.0
phase6,bear,2022-06-14 00:00:00,2022-06-14 02:00:00,1,1,1,360.0,90.0,72.0,,,,0.8331836039692748,764.0,764.0,764.0
phase6,distribution,2022-06-14 02:00:00,2022-06-15 06:00:00,1,14,14,360.0,90.0,72.0,,,,0.8468260617433573,764.0,764.0,765.0
phase6,bear,2022-06-15 06:00:00,2022-06-15 10:00:00,1,2,2,360.0,90.0,180.0,,,,0.8843428206220847,765.0,765.0,765.0
phase6,distribution,2022-06-15 10:00:00,2022-06-16 18:00:00,1,16,16,360.0,90.0,180.0,,,,0.9041841549745433,765.0,766.0,766.0
phase6,bear,2022-06-16 18:00:00,2022-06-17 06:00:00,1,6,6,360.0,90.0,120.0,,,,0.9297631389406584,766.0,767.0,767.0
phase6,distribution,2022-06-17 06:00:00,2022-06-17 12:00:00,1,3,3,360.0,90.0,120.0,,,,0.938530676380204,767.0,767.0,767.0
phase6,bear,2022-06-17 12:00:00,2022-06-21 06:00:00,3,45,45,360.0,180.0,120.0,,,,0.959063998207192,767.0,769.0,771.0
phase6,distribution,2022-06-21 06:00:00,2022-06-21 18:00:00,1,6,6,360.0,180.0,120.0,,,,0.9694056046127627,771.0,771.0,771.0
phase6,bear,2022-06-21 18:00:00,2022-06-21 20:00:00,1,1,1,360.0,180.0,120.0,,,,0.9694056046127628,771.0,771.0,771.0
phase6,distribution,2022-06-21 20:00:00,2022-06-21 22:00:00,1,1,1,360.0,180.0,120.0,,,,0.9694056046127628,771.0,771.0,771.0
phase6,bear,2022-06-21 22:00:00,2022-06-23 18:00:00,1,22,22,360.0,180.0,120.0,,,,0.9716323863967058,771.0,772.0,773.0
phase6,distribution,2022-06-23 18:00:00,2022-06-23 20:00:00,1,1,1,360.0,180.0,120.0,,,,0.9722193703553904,773.0,773.0,773.0
phase6,bear,2022-06-23 20:00:00,2022-06-23 22:00:00,1,1,1,360.0,180.0,120.0,,,,0.9722193703553904,773.0,773.0,773.0
phase6,distribution,2022-06-23 22:00:00,2022-06-24 08:00:00,1,5,5,360.0,180.0,120.0,,,,0.9723751490854217,773.0,774.0,774.0
phase6,bear,2022-06-24 08:00:00,2022-06-24 10:00:00,1,1,1,360.0,180.0,120.0,,,,0.972406304831428,774.0,774.0,774.0
phase6,distribution,2022-06-24 10:00:00,2022-06-24 14:00:00,1,2,2,360.0,180.0,120.0,,,,0.972406304831428,774.0,774.0,774.0
phase6,bear,2022-06-24 14:00:00,2022-06-24 16:00:00,1,1,1,360.0,180.0,120.0,,,,0.972406304831428,774.0,774.0,774.0
phase6,distribution,2022-06-24 16:00:00,2022-06-27 14:00:00,2,35,35,360.0,180.0,120.0,,,,0.9711170474776011,774.0,776.0,777.0
phase6,bear,2022-06-27 14:00:00,2022-06-28 08:00:00,1,9,9,360.0,180.0,120.0,,,,0.9696390593108262,777.0,777.5,778.0
phase6,distribution,2022-06-28 08:00:00,2022-06-28 14:00:00,1,3,3,360.0,180.0,120.0,,,,0.9693148920441004,778.0,778.0,778.0
phase6,bear,2022-06-28 14:00:00,2022-07-06 02:00:00,7,90,90,360.0,180.0,120.0,,,,0.9576533972950736,778.0,782.0,786.0
phase6,distribution,2022-07-06 02:00:00,2023-01-14 22:00:00,192,2314,2314,360.0,180.0,120.0,,,,0.8625425441493813,786.0,882.0,978.0
phase6,accumulation,2023-01-14 22:00:00,2023-01-15 02:00:00,1,2,2,360.0,180.0,120.0,,,,0.9909390633951051,978.0,979.0,979.0
phase6,distribution,2023-01-15 02:00:00,2025-08-26 12:00:00,954,11454,11454,360.0,180.0,120.0,,,,0.8669944324099909,979.0,477.0,493.0
