phase,start,end,d1_candles,h2_bars
expansion,2025-03-01 00:00:00,2025-03-01 14:00:00,1,8
euphoria,2025-03-01 14:00:00,2025-03-18 14:00:00,18,205
expansion,2025-03-18 14:00:00,2025-03-24 06:00:00,7,69
euphoria,2025-03-24 06:00:00,2025-03-31 00:00:00,8,82
