timestamp,close,phase,momentum_12,label_v1,label_v2,label_v3
2011-08-28 06:00:00,10.0,pre-halving,0.0,0,0,0
2011-08-28 08:00:00,10.0,pre-halving,0.0,0,0,0
2011-08-28 10:00:00,10.0,pre-halving,0.0,0,0,0
2011-08-28 12:00:00,10.0,pre-halving,0.0,0,0,0
2011-08-28 14:00:00,10.0,pre-halving,0.0,0,0,0
2011-08-28 16:00:00,10.0,pre-halving,0.0,0,0,0
2011-08-28 18:00:00,10.0,pre-halving,0.0,0,0,0
2011-08-28 20:00:00,10.0,pre-halving,0.0,0,0,0
2011-08-28 22:00:00,10.0,pre-halving,0.0,0,0,0
2011-08-29 00:00:00,10.0,pre-halving,0.0,0,0,0
2011-08-29 02:00:00,10.0,pre-halving,0.0,0,0,0
2011-08-29 04:00:00,10.0,pre-halving,0.0,0,0,0
2011-08-29 06:00:00,10.0,pre-halving,0.0,0,0,0
2011-08-29 08:00:00,10.0,pre-halving,0.0,0,0,0
2011-08-29 10:00:00,10.0,pre-halving,0.0,0,0,0
2011-08-29 12:00:00,10.0,pre-halving,0.0,0,0,0
2011-08-29 14:00:00,10.0,pre-halving,0.0,0,0,0
2011-08-29 16:00:00,10.0,pre-halving,0.0,0,0,0
2011-08-29 18:00:00,10.0,pre-halving,0.0,0,0,0
2011-08-29 20:00:00,10.0,pre-halving,0.0,0,0,0
2011-08-29 22:00:00,10.0,pre-halving,0.0,0,0,0
2011-08-30 00:00:00,10.0,pre-halving,0.0,0,0,0
2011-08-30 02:00:00,10.0,pre-halving,0.0,0,0,0
2011-08-30 04:00:00,10.0,pre-halving,0.0,0,0,0
2011-08-30 06:00:00,10.0,pre-halving,0.0,0,0,0
2011-08-30 08:00:00,10.0,pre-halving,0.0,0,0,0
2011-08-30 10:00:00,10.0,pre-halving,0.0,0,0,0
2011-08-30 12:00:00,10.0,pre-halving,0.0,0,0,0
2011-08-30 14:00:00,10.0,pre-halving,0.0,0,0,0
2011-08-30 16:00:00,10.0,pre-halving,0.0,0,0,0
2011-08-30 18:00:00,8.0,pre-halving,-0.19999999999999996,0,0,0
2011-08-30 20:00:00,8.0,pre-halving,-0.19999999999999996,0,0,0
2011-08-30 22:00:00,8.0,pre-halving,-0.19999999999999996,0,0,0
2011-08-31 00:00:00,8.0,pre-halving,-0.19999999999999996,0,0,0
2011-08-31 02:00:00,8.0,pre-halving,-0.19999999999999996,0,0,0
2011-08-31 04:00:00,8.0,pre-halving,-0.19999999999999996,0,0,0
2011-08-31 06:00:00,8.0,pre-halving,-0.19999999999999996,0,0,0
2011-08-31 08:00:00,8.0,pre-halving,-0.19999999999999996,0,0,0
2011-08-31 10:00:00,8.0,pre-halving,-0.19999999999999996,0,0,0
2011-08-31 12:00:00,8.0,pre-halving,-0.19999999999999996,0,0,0
2011-08-31 14:00:00,8.0,pre-halving,-0.19999999999999996,0,0,0
2011-08-31 16:00:00,8.0,pre-halving,-0.19999999999999996,0,0,0
2011-08-31 18:00:00,8.0,pre-halving,0.0,0,0,0
2011-08-31 20:00:00,8.0,pre-halving,0.0,0,0,0
2011-08-31 22:00:00,8.0,pre-halving,0.0,0,0,0
2011-09-01 00:00:00,8.0,pre-halving,0.0,0,0,0
2011-09-01 02:00:00,8.0,pre-halving,0.0,0,0,0
2011-09-01 04:00:00,8.0,pre-halving,0.0,0,0,0
2011-09-01 06:00:00,8.0,pre-halving,0.0,0,0,0
2011-09-01 08:00:00,8.09,pre-halving,0.011249999999999982,0,0,0
2011-09-01 10:00:00,8.09,pre-halving,0.011249999999999982,0,0,0
2011-09-01 12:00:00,8.18,pre-halving,0.022499999999999964,0,0,0
2011-09-01 14:00:00,8.18,pre-halving,0.022499999999999964,0,0,0
2011-09-01 16:00:00,8.23,pre-halving,0.028750000000000053,0,0,0
2011-09-01 18:00:00,8.22,pre-halving,0.02750000000000008,0,0,0
2011-09-01 20:00:00,8.22,pre-halving,0.02750000000000008,0,0,0
2011-09-01 22:00:00,8.22,pre-halving,0.02750000000000008,0,0,0
2011-09-02 00:00:00,8.22,pre-halving,0.02750000000000008,0,0,0
2011-09-02 02:00:00,8.22,pre-halving,0.02750000000000008,0,0,0
2011-09-02 04:00:00,8.22,pre-halving,0.02750000000000008,0,0,0
2011-09-02 06:00:00,8.26,pre-halving,0.03249999999999997,0,0,0
2011-09-02 08:00:00,8.27,pre-halving,0.02224969097651419,0,0,0
2011-09-02 10:00:00,8.88,pre-halving,0.09765142150803463,0,0,0
2011-09-02 12:00:00,8.88,pre-halving,0.08557457212713948,0,0,0
2011-09-02 14:00:00,8.88,pre-halving,0.08557457212713948,0,0,0
2011-09-02 16:00:00,8.88,pre-halving,0.07897934386391259,0,0,0
2011-09-02 18:00:00,8.88,pre-halving,0.08029197080291972,0,0,0
2011-09-02 20:00:00,8.88,pre-halving,0.08029197080291972,0,0,0
2011-09-02 22:00:00,8.88,pre-halving,0.08029197080291972,0,0,0
2011-09-03 00:00:00,8.88,pre-halving,0.08029197080291972,0,0,0
2011-09-03 02:00:00,8.88,pre-halving,0.08029197080291972,0,0,0
2011-09-03 04:00:00,8.88,pre-halving,0.08029197080291972,0,0,0
2011-09-03 06:00:00,8.88,pre-halving,0.07506053268765145,0,0,0
2011-09-03 08:00:00,8.88,pre-halving,0.07376058041112477,0,0,0
2011-09-03 10:00:00,8.88,pre-halving,0.0,0,0,0
2011-09-03 12:00:00,8.88,pre-halving,0.0,0,0,0
2011-09-03 14:00:00,8.88,pre-halving,0.0,0,0,0
2011-09-03 16:00:00,8.88,pre-halving,0.0,0,0,0
2011-09-03 18:00:00,8.88,pre-halving,0.0,0,0,0
2011-09-03 20:00:00,8.88,pre-halving,0.0,0,0,0
2011-09-03 22:00:00,8.88,pre-halving,0.0,0,0,0
2011-09-04 00:00:00,8.88,pre-halving,0.0,0,0,0
2011-09-04 02:00:00,8.88,pre-halving,0.0,0,0,0
2011-09-04 04:00:00,8.88,pre-halving,0.0,0,0,0
2011-09-04 06:00:00,8.88,pre-halving,0.0,0,0,0
2011-09-04 08:00:00,8.88,pre-halving,0.0,0,0,0
2011-09-04 10:00:00,8.88,pre-halving,0.0,0,0,0
2011-09-04 12:00:00,8.89,pre-halving,0.0011261261261261701,0,0,0
2011-09-04 14:00:00,8.89,pre-halving,0.0011261261261261701,0,0,0
2011-09-04 16:00:00,8.89,pre-halving,0.0011261261261261701,0,0,0
2011-09-04 18:00:00,8.89,pre-halving,0.0011261261261261701,0,0,0
2011-09-04 20:00:00,8.89,pre-halving,0.0011261261261261701,0,0,0
2011-09-04 22:00:00,8.89,pre-halving,0.0011261261261261701,0,0,0
2011-09-05 00:00:00,8.89,pre-halving,0.0011261261261261701,0,0,0
2011-09-05 02:00:00,8.89,pre-halving,0.0011261261261261701,0,0,0
2011-09-05 04:00:00,8.89,pre-halving,0.0011261261261261701,0,0,0
2011-09-05 06:00:00,8.89,pre-halving,0.0011261261261261701,0,0,0
2011-09-05 08:00:00,8.89,pre-halving,0.0011261261261261701,0,0,0
2011-09-05 10:00:00,8.89,pre-halving,0.0011261261261261701,0,0,0
2011-09-05 12:00:00,8.89,pre-halving,0.0,0,0,0
2011-09-05 14:00:00,8.89,pre-halving,0.0,0,0,0
2011-09-05 16:00:00,8.89,pre-halving,0.0,0,0,0
2011-09-05 18:00:00,8.89,pre-halving,0.0,0,0,0
2011-09-05 20:00:00,8.89,pre-halving,0.0,0,0,0
2011-09-05 22:00:00,8.89,pre-halving,0.0,0,0,0
2011-09-06 00:00:00,8.89,pre-halving,0.0,0,0,0
2011-09-06 02:00:00,8.89,pre-halving,0.0,0,0,0
2011-09-06 04:00:00,8.89,pre-halving,0.0,0,0,0
2011-09-06 06:00:00,8.89,pre-halving,0.0,0,0,0
2011-09-06 08:00:00,8.89,pre-halving,0.0,0,0,0
2011-09-06 10:00:00,8.89,pre-halving,0.0,0,0,0
2011-09-06 12:00:00,8.0,pre-halving,-0.1001124859392577,0,0,0
2011-09-06 14:00:00,8.0,pre-halving,-0.1001124859392577,0,0,0
2011-09-06 16:00:00,8.0,pre-halving,-0.1001124859392577,0,0,0
2011-09-06 18:00:00,8.0,pre-halving,-0.1001124859392577,0,0,0
2011-09-06 20:00:00,8.0,pre-halving,-0.1001124859392577,0,0,0
2011-09-06 22:00:00,8.0,pre-halving,-0.1001124859392577,0,0,0
2011-09-07 00:00:00,8.0,pre-halving,-0.1001124859392577,0,0,0
2011-09-07 02:00:00,8.0,pre-halving,-0.1001124859392577,0,0,0
2011-09-07 04:00:00,8.0,pre-halving,-0.1001124859392577,0,0,0
2011-09-07 06:00:00,8.0,pre-halving,-0.1001124859392577,0,0,0
2011-09-07 08:00:00,8.0,pre-halving,-0.1001124859392577,0,0,0
2011-09-07 10:00:00,8.5,pre-halving,-0.04386951631046121,0,0,0
2011-09-07 12:00:00,8.5,pre-halving,0.0625,0,0,0
2011-09-07 14:00:00,8.5,pre-halving,0.0625,0,0,0
2011-09-07 16:00:00,8.5,pre-halving,0.0625,0,0,0
2011-09-07 18:00:00,8.5,pre-halving,0.0625,0,0,0
2011-09-07 20:00:00,8.5,pre-halving,0.0625,0,0,0
2011-09-07 22:00:00,8.5,pre-halving,0.0625,0,0,0
2011-09-08 00:00:00,8.5,pre-halving,0.0625,0,0,0
2011-09-08 02:00:00,8.5,pre-halving,0.0625,0,0,0
2011-09-08 04:00:00,8.5,pre-halving,0.0625,0,0,0
2011-09-08 06:00:00,8.5,pre-halving,0.0625,0,0,0
2011-09-08 08:00:00,8.5,pre-halving,0.0625,0,0,0
2011-09-08 10:00:00,8.5,pre-halving,0.0,0,0,0
2011-09-08 12:00:00,8.5,pre-halving,0.0,0,0,0
2011-09-08 14:00:00,8.5,pre-halving,0.0,0,0,0
2011-09-08 16:00:00,8.5,pre-halving,0.0,0,0,0
2011-09-08 18:00:00,8.5,pre-halving,0.0,0,0,0
2011-09-08 20:00:00,7.4,pre-halving,-0.12941176470588234,0,0,0
2011-09-08 22:00:00,7.4,pre-halving,-0.12941176470588234,0,0,0
2011-09-09 00:00:00,7.4,pre-halving,-0.12941176470588234,0,0,0
2011-09-09 02:00:00,7.4,pre-halving,-0.12941176470588234,0,0,0
2011-09-09 04:00:00,7.4,pre-halving,-0.12941176470588234,0,0,0
2011-09-09 06:00:00,7.4,pre-halving,-0.12941176470588234,0,0,0
2011-09-09 08:00:00,7.4,pre-halving,-0.12941176470588234,0,0,0
2011-09-09 10:00:00,7.4,pre-halving,-0.12941176470588234,0,0,0
2011-09-09 12:00:00,7.4,pre-halving,-0.12941176470588234,0,0,0
2011-09-09 14:00:00,7.4,pre-halving,-0.12941176470588234,0,0,0
2011-09-09 16:00:00,7.4,pre-halving,-0.12941176470588234,0,0,0
2011-09-09 18:00:00,7.4,pre-halving,-0.12941176470588234,0,0,0
2011-09-09 20:00:00,7.4,pre-halving,0.0,0,0,0
2011-09-09 22:00:00,7.4,pre-halving,0.0,0,0,0
2011-09-10 00:00:00,7.4,pre-halving,0.0,0,0,0
2011-09-10 02:00:00,7.4,pre-halving,0.0,0,0,0
2011-09-10 04:00:00,7.4,pre-halving,0.0,0,0,0
2011-09-10 06:00:00,7.4,pre-halving,0.0,0,0,0
2011-09-10 08:00:00,7.4,pre-halving,0.0,0,0,0
2011-09-10 10:00:00,7.4,pre-halving,0.0,0,0,0
2011-09-10 12:00:00,7.4,pre-halving,0.0,0,0,0
2011-09-10 14:00:00,7.4,pre-halving,0.0,0,0,0
2011-09-10 16:00:00,7.4,pre-halving,0.0,0,0,0
2011-09-10 18:00:00,7.4,pre-halving,0.0,0,0,0
2011-09-10 20:00:00,7.4,pre-halving,0.0,0,0,0
2011-09-10 22:00:00,7.4,pre-halving,0.0,0,0,0
2011-09-11 00:00:00,7.4,pre-halving,0.0,0,0,0
2011-09-11 02:00:00,7.4,pre-halving,0.0,0,0,0
2011-09-11 04:00:00,7.4,pre-halving,0.0,0,0,0
2011-09-11 06:00:00,7.4,pre-halving,0.0,0,0,0
2011-09-11 08:00:00,7.4,pre-halving,0.0,0,0,0
2011-09-11 10:00:00,7.4,pre-halving,0.0,0,0,0
2011-09-11 12:00:00,7.4,pre-halving,0.0,0,0,0
2011-09-11 14:00:00,7.4,pre-halving,0.0,0,0,0
2011-09-11 16:00:00,7.4,pre-halving,0.0,0,0,0
2011-09-11 18:00:00,7.4,pre-halving,0.0,0,0,0
2011-09-11 20:00:00,7.4,pre-halving,0.0,0,0,0
2011-09-11 22:00:00,7.4,pre-halving,0.0,0,0,0
2011-09-12 00:00:00,7.4,pre-halving,0.0,0,0,0
2011-09-12 02:00:00,7.4,pre-halving,0.0,0,0,0
2011-09-12 04:00:00,7.4,pre-halving,0.0,0,0,0
2011-09-12 06:00:00,7.4,pre-halving,0.0,0,0,0
2011-09-12 08:00:00,7.4,pre-halving,0.0,0,0,0
2011-09-12 10:00:00,7.4,pre-halving,0.0,0,0,0
2011-09-12 12:00:00,7.4,pre-halving,0.0,0,0,0
2011-09-12 14:00:00,7.4,pre-halving,0.0,0,0,0
2011-09-12 16:00:00,7.4,pre-halving,0.0,0,0,0
2011-09-12 18:00:00,7.4,pre-halving,0.0,0,0,0
2011-09-12 20:00:00,7.4,pre-halving,0.0,0,0,0
2011-09-12 22:00:00,7.4,pre-halving,0.0,0,0,0
2011-09-13 00:00:00,7.4,pre-halving,0.0,0,0,0
2011-09-13 02:00:00,7.4,pre-halving,0.0,0,0,0
2011-09-13 04:00:00,7.4,pre-halving,0.0,0,0,0
2011-09-13 06:00:00,7.4,pre-halving,0.0,0,0,0
2011-09-13 08:00:00,7.4,pre-halving,0.0,0,0,0
2011-09-13 10:00:00,7.4,pre-halving,0.0,0,0,0
2011-09-13 12:00:00,6.0,pre-halving,-0.18918918918918926,0,0,0
2011-09-13 14:00:00,5.65,pre-halving,-0.2364864864864865,0,0,0
2011-09-13 16:00:00,5.65,pre-halving,-0.2364864864864865,0,0,0
2011-09-13 18:00:00,5.97,pre-halving,-0.19324324324324327,0,0,0
2011-09-13 20:00:00,5.97,pre-halving,-0.19324324324324327,0,0,0
2011-09-13 22:00:00,5.97,pre-halving,-0.19324324324324327,0,0,0
2011-09-14 00:00:00,5.97,pre-halving,-0.19324324324324327,0,0,0
2011-09-14 02:00:00,5.97,pre-halving,-0.19324324324324327,0,0,0
2011-09-14 04:00:00,5.97,pre-halving,-0.19324324324324327,0,0,0
2011-09-14 06:00:00,5.62,pre-halving,-0.24054054054054053,0,0,0
2011-09-14 08:00:00,5.61,pre-halving,-0.24189189189189186,0,0,0
2011-09-14 10:00:00,5.52,pre-halving,-0.2540540540540541,0,0,0
2011-09-14 12:00:00,5.52,pre-halving,-0.08000000000000007,0,0,0
2011-09-14 14:00:00,5.53,pre-halving,-0.0212389380530974,0,0,0
2011-09-14 16:00:00,5.53,pre-halving,-0.0212389380530974,0,0,0
2011-09-14 18:00:00,5.53,pre-halving,-0.0737018425460636,0,0,0
2011-09-14 20:00:00,5.53,pre-halving,-0.0737018425460636,0,0,0
2011-09-14 22:00:00,5.53,pre-halving,-0.0737018425460636,0,0,0
2011-09-15 00:00:00,5.53,pre-halving,-0.0737018425460636,0,0,0
2011-09-15 02:00:00,5.53,pre-halving,-0.0737018425460636,0,0,0
2011-09-15 04:00:00,5.53,pre-halving,-0.0737018425460636,0,0,0
2011-09-15 06:00:00,5.53,pre-halving,-0.016014234875444844,0,0,0
2011-09-15 08:00:00,5.02,pre-halving,-0.10516934046345827,0,0,0
2011-09-15 10:00:00,5.0,pre-halving,-0.09420289855072461,0,0,0
2011-09-15 12:00:00,5.0,pre-halving,-0.09420289855072461,0,0,0
2011-09-15 14:00:00,5.13,pre-halving,-0.07233273056057876,0,0,0
2011-09-15 16:00:00,5.13,pre-halving,-0.07233273056057876,0,0,0
2011-09-15 18:00:00,5.13,pre-halving,-0.07233273056057876,0,0,0
2011-09-15 20:00:00,5.13,pre-halving,-0.07233273056057876,0,0,0
2011-09-15 22:00:00,5.13,pre-halving,-0.07233273056057876,0,0,0
2011-09-16 00:00:00,5.13,pre-halving,-0.07233273056057876,0,0,0
2011-09-16 02:00:00,5.13,pre-halving,-0.07233273056057876,0,0,0
2011-09-16 04:00:00,5.13,pre-halving,-0.07233273056057876,0,0,0
2011-09-16 06:00:00,4.82,pre-halving,-0.12839059674502706,0,0,0
2011-09-16 08:00:00,4.82,pre-halving,-0.03984063745019906,0,0,0
2011-09-16 10:00:00,4.8,pre-halving,-0.040000000000000036,0,0,0
2011-09-16 12:00:00,4.8,pre-halving,-0.040000000000000036,0,0,0
2011-09-16 14:00:00,4.87,pre-halving,-0.050682261208576995,0,0,0
2011-09-16 16:00:00,4.85,pre-halving,-0.05458089668615984,0,0,0
2011-09-16 18:00:00,4.85,pre-halving,-0.05458089668615984,0,0,0
2011-09-16 20:00:00,4.85,pre-halving,-0.05458089668615984,0,0,0
2011-09-16 22:00:00,4.85,pre-halving,-0.05458089668615984,0,0,0
2011-09-17 00:00:00,4.85,pre-halving,-0.05458089668615984,0,0,0
2011-09-17 02:00:00,4.85,pre-halving,-0.05458089668615984,0,0,0
2011-09-17 04:00:00,4.85,pre-halving,-0.05458089668615984,0,0,0
2011-09-17 06:00:00,4.85,pre-halving,0.006224066390041472,0,0,0
2011-09-17 08:00:00,4.85,pre-halving,0.006224066390041472,0,0,0
2011-09-17 10:00:00,4.85,pre-halving,0.01041666666666674,0,0,0
2011-09-17 12:00:00,4.85,pre-halving,0.01041666666666674,0,0,0
2011-09-17 14:00:00,4.87,pre-halving,0.0,0,0,0
2011-09-17 16:00:00,4.87,pre-halving,0.004123711340206171,0,0,0
2011-09-17 18:00:00,4.87,pre-halving,0.004123711340206171,0,0,0
2011-09-17 20:00:00,4.87,pre-halving,0.004123711340206171,0,0,0
2011-09-17 22:00:00,4.87,pre-halving,0.004123711340206171,0,0,0
2011-09-18 00:00:00,4.87,pre-halving,0.004123711340206171,0,0,0
2011-09-18 02:00:00,4.87,pre-halving,0.004123711340206171,0,0,0
2011-09-18 04:00:00,4.87,pre-halving,0.004123711340206171,0,0,0
2011-09-18 06:00:00,4.87,pre-halving,0.004123711340206171,0,0,0
2011-09-18 08:00:00,4.87,pre-halving,0.004123711340206171,0,0,0
2011-09-18 10:00:00,4.82,pre-halving,-0.006185567010309145,0,0,0
2011-09-18 12:00:00,4.81,pre-halving,-0.008247422680412342,0,0,0
2011-09-18 14:00:00,4.81,pre-halving,-0.012320328542094527,0,0,0
2011-09-18 16:00:00,4.82,pre-halving,-0.010266940451745366,0,0,0
2011-09-18 18:00:00,4.82,pre-halving,-0.010266940451745366,0,0,0
2011-09-18 20:00:00,4.92,pre-halving,0.010266940451745254,0,0,0
2011-09-18 22:00:00,4.92,pre-halving,0.010266940451745254,0,0,0
2011-09-19 00:00:00,4.92,pre-halving,0.010266940451745254,0,0,0
2011-09-19 02:00:00,4.92,pre-halving,0.010266940451745254,0,0,0
2011-09-19 04:00:00,4.92,pre-halving,0.010266940451745254,0,0,0
2011-09-19 06:00:00,4.92,pre-halving,0.010266940451745254,0,0,0
2011-09-19 08:00:00,4.92,pre-halving,0.010266940451745254,0,0,0
2011-09-19 10:00:00,4.92,pre-halving,0.020746887966804906,0,0,0
2011-09-19 12:00:00,4.9,pre-halving,0.01871101871101888,0,0,0
2011-09-19 14:00:00,4.9,pre-halving,0.01871101871101888,0,0,0
2011-09-19 16:00:00,4.9,pre-halving,0.016597510373443924,0,0,0
2011-09-19 18:00:00,4.9,pre-halving,0.016597510373443924,0,0,0
2011-09-19 20:00:00,4.9,pre-halving,-0.004065040650406471,0,0,0
