timestamp,P1_bars,P2_bars,P3_bars,P4_bars,P5_bars,P6_bars,LFP,P1_vol,P2_vol,P3_vol,LFP_vol,symbol,timeframe
2011-09-16,30.0,10.0,7.5,,,,0.9069544131601336,6.0,15.0,10.0,0.50224101676772,BTC_USD,1d
2011-09-17,30.0,10.0,7.5,,,,0.9008989443756767,6.0,15.0,10.0,0.507241686701446,BTC_USD,1d
2011-09-18,30.0,10.0,7.5,,,,0.9052905926170118,6.0,15.0,10.0,0.5087966844016062,BTC_USD,1d
2011-09-19,30.0,7.5,10.0,,,,0.9212231140510252,15.0,6.0,4.285714285714286,0.5248358562041668,BTC_USD,1d
2011-09-20,30.0,7.5,15.0,,,,0.9394558611155408,15.0,6.0,4.285714285714286,0.5562802252923393,BTC_USD,1d
2011-09-21,30.0,15.0,7.5,,,,0.9539156706632844,15.0,6.0,4.285714285714286,0.5939559097028869,BTC_USD,1d
2011-09-22,30.0,15.0,7.5,,,,0.9636447463872584,15.0,6.0,4.285714285714286,0.6417114456577225,BTC_USD,1d
2011-09-23,30.0,15.0,7.5,,,,0.9702339467603563,15.0,6.0,4.285714285714286,0.6783210148658181,BTC_USD,1d
2011-09-24,30.0,15.0,7.5,,,,0.975085287458894,15.0,30.0,6.0,0.7063724826751269,BTC_USD,1d
2011-09-25,30.0,15.0,7.5,,,,0.9784455244943016,15.0,30.0,6.0,0.6835060169182839,BTC_USD,1d
2011-09-26,30.0,15.0,7.5,,,,0.9802777115763748,15.0,30.0,6.0,0.6337026556389662,BTC_USD,1d
2011-09-26,89.99999999999997,44.999999999999986,29.999999999999993,,,,0.6048323904337242,11.273558220508061,12.82834606883329,92.5209396743631,0.05658763786536889,BTC_USD,2h
2011-09-27,30.0,15.0,10.0,,,,0.9811192014194636,15.0,30.0,2.3076923076923075,0.5605939496069333,BTC_USD,1d
2011-09-27,89.99999999999997,44.999999999999986,29.999999999999993,,,,0.6301752201602411,12.128659246962716,11.983356357523869,87.88637204886676,0.0500946917669128,BTC_USD,2h
2011-09-28,30.0,15.0,10.0,,,,0.9817642480770092,30.0,15.0,2.3076923076923075,0.4850372996844802,BTC_USD,1d
2011-09-28,89.99999999999997,44.999999999999986,29.999999999999993,,,,0.6286269672015296,12.064735902420725,12.041623824085665,67.65737667772369,0.04908978413633368,BTC_USD,2h
2011-09-29,30.0,15.0,10.0,,,,0.9827111822655724,30.0,15.0,2.3076923076923075,0.4030531683798992,BTC_USD,1d
2011-09-29,89.99999999999997,44.999999999999986,29.999999999999993,,,,0.6184874671416607,11.231258202549137,12.875933480085427,68.35141731697792,0.051869251864517234,BTC_USD,2h
2011-09-30,30.0,15.0,10.0,,,,0.983621675231573,2.0,30.0,2.3076923076923075,0.3274193676870219,BTC_USD,1d
2011-09-30,89.99999999999997,44.999999999999986,29.999999999999993,,,,0.6225628873278806,11.17875780578339,12.928385051359456,54.75602185629871,0.04837505723668959,BTC_USD,2h
2011-10-01,30.0,15.0,10.0,,,,0.9835247676541062,2.0,30.0,2.3076923076923075,0.3221539033435662,BTC_USD,1d
2011-10-01,89.99999999999997,44.999999999999986,29.999999999999993,,,,0.6209800843750285,11.281976928280036,12.82516592886281,21.91005893873345,0.03516008194897268,BTC_USD,2h
2011-10-02,30.0,15.0,10.0,,,,0.9820418031064404,2.0,30.0,2.3076923076923075,0.3321780751282766,BTC_USD,1d
2011-10-02,89.99999999999997,44.999999999999986,29.999999999999993,,,,0.6171154406971664,11.280085096309126,12.827057760833723,21.316038448648317,0.0315131138456359,BTC_USD,2h
2011-10-03,30.0,15.0,10.0,,,,0.9790070511752011,2.0,30.0,2.3076923076923075,0.2917345955530072,BTC_USD,1d
2011-10-03,89.99999999999997,44.999999999999986,29.999999999999993,,,,0.6150949141354373,11.1955950723409,12.91154778480195,21.69666746283616,0.03530526628759428,BTC_USD,2h
2011-10-04,30.0,15.0,10.0,,,,0.973060893605318,2.0,5.0,2.3076923076923075,0.1870046695830957,BTC_USD,1d
2011-10-04,89.99999999999997,44.999999999999986,29.999999999999993,,,,0.6107395623172719,11.222498336535272,12.884644520607576,19.731143276261243,0.04028508751304025,BTC_USD,2h
2011-10-05,15.0,10.0,30.0,,,,0.9623907292531122,2.0,5.0,2.3076923076923075,0.1094753588972446,BTC_USD,1d
2011-10-05,89.99999999999997,44.999999999999986,29.999999999999993,,,,0.6194266520385909,12.102262191492958,12.004880665649894,60.71596280789501,0.052740967600535364,BTC_USD,2h
2011-10-06,15.0,10.0,30.0,,,,0.9462496000645982,2.0,5.0,2.3076923076923075,0.0563822809104351,BTC_USD,1d
2011-10-06,89.99999999999997,44.999999999999986,29.999999999999993,,,,0.6430457638913951,12.91645672741641,11.19068612972644,93.49074584555817,0.05849016536867892,BTC_USD,2h
2011-10-07,15.0,10.0,30.0,,,,0.9238091899572006,2.0,5.0,2.3076923076923075,0.0692436130938392,BTC_USD,1d
2011-10-07,89.99999999999997,44.999999999999986,29.999999999999993,,,,0.6573679540588554,12.86215511911146,11.244987738031389,52.35032477915408,0.048074953120099045,BTC_USD,2h
2011-10-08,15.0,10.0,30.0,,,,0.9036353048384584,2.0,5.0,2.7272727272727275,0.1216627177578855,BTC_USD,1d
2011-10-08,89.99999999999997,44.999999999999986,29.999999999999993,,,,0.6575300346304918,12.912154626566341,11.194988230576506,11.45014120255513,0.04176522853987934,BTC_USD,2h
2011-10-09,15.0,10.0,30.0,,,,0.8968382335875855,2.0,5.0,7.5,0.1968835665052286,BTC_USD,1d
