timestamp,P_bars,P1_bars,P2_bars,P3_bars,LFP,P1_vol,P2_vol,P3_vol,LFP_vol
2015-10-22,91.0,91.0,45.5,30.333333333333332,0.9903618772838994,91.0,45.5,15.166666666666666,0.8184404800122885
2015-10-23,91.0,91.0,45.5,30.333333333333332,0.9904549206950592,91.0,45.5,15.166666666666666,0.8190946153488587
2015-10-24,91.0,91.0,45.5,30.333333333333332,0.9905632219399011,91.0,45.5,15.166666666666666,0.8196640958013687
2015-10-25,91.0,91.0,45.5,30.333333333333332,0.990670204376269,91.0,45.5,15.166666666666666,0.8198538137436602
2015-10-26,91.0,91.0,45.5,30.333333333333332,0.990752791257194,91.0,45.5,15.166666666666666,0.8205887459860464
2015-10-27,91.0,91.0,45.5,30.333333333333332,0.990809597127699,91.0,45.5,15.166666666666666,0.8220290533022231
2015-10-28,91.0,91.0,45.5,30.333333333333332,0.9908443836575764,91.0,45.5,15.166666666666666,0.8222064917032987
2015-10-29,91.0,91.0,45.5,30.333333333333332,0.9908733195479176,91.0,45.5,15.166666666666666,0.822463009970089
2015-10-30,91.0,91.0,45.5,30.333333333333332,0.9909181355478334,91.0,45.5,15.166666666666666,0.8224651940550814
2015-10-31,91.0,91.0,45.5,30.333333333333332,0.9909517877087499,91.0,45.5,15.166666666666666,0.8227658750420979
2015-11-01,91.0,91.0,45.5,30.333333333333332,0.9909663940419445,91.0,45.5,15.166666666666666,0.8224935406459007
2015-11-02,91.0,91.0,45.5,30.333333333333332,0.9909836603552996,91.0,45.5,15.166666666666666,0.822423845703304
2015-11-03,91.0,91.0,45.5,30.333333333333332,0.9909847136816327,91.0,45.5,15.166666666666666,0.8222302554162891
2015-11-04,91.0,91.0,45.5,30.333333333333332,0.9909687665490657,91.0,45.5,15.166666666666666,0.8218245548786696
2015-11-05,91.0,91.0,45.5,30.333333333333332,0.9909568226330232,91.0,45.5,15.166666666666666,0.8212148217714644
2015-11-06,91.0,91.0,45.5,30.333333333333332,0.9909315377490413,91.0,45.5,15.166666666666666,0.8204509702638892
2015-11-07,91.0,91.0,45.5,30.333333333333332,0.9908834784634377,91.0,45.5,15.166666666666666,0.8198560434534365
2015-11-08,91.0,91.0,45.5,30.333333333333332,0.9908426358553359,91.0,45.5,15.166666666666666,0.8194323942508859
2015-11-09,91.0,91.0,45.5,30.333333333333332,0.9908157385104921,91.0,45.5,15.166666666666666,0.8189094999052473
2015-11-10,91.0,91.0,45.5,30.333333333333332,0.9907934654128676,91.0,45.5,15.166666666666666,0.8185249296837224
2015-11-11,91.0,91.0,45.5,30.333333333333332,0.9907781246660302,91.0,45.5,13.0,0.8180467779813365
2015-11-12,91.0,91.0,45.5,30.333333333333332,0.990760446103996,91.0,45.5,13.0,0.8173083910961819
2015-11-13,91.0,91.0,45.5,30.333333333333332,0.9907371344418169,91.0,45.5,13.0,0.8169484032858975
2015-11-14,91.0,91.0,45.5,30.333333333333332,0.9907098149254429,91.0,45.5,13.0,0.8170491591702589
2015-11-15,91.0,91.0,45.5,30.333333333333332,0.9906826465345491,91.0,45.5,13.0,0.8172681995201139
2015-11-16,91.0,91.0,45.5,30.333333333333332,0.9906572281750702,91.0,45.5,13.0,0.817514339243304
